mass,wheel_mass,wheel_radius,MaxRPM,MinRPM,MaxBrakeTorque,MaxMotorTorque,MaxSteeringAngle,TireDragCoeff,WheelDamping,ShiftTime,TractionControlSlipLimit,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
2482.612,55.138,0.386,12571.661,633.294,2580.445,419.119,49.536,2.366,0.341,0.378,0.916,0.838,7.03,11,1.876,3.4,-1.467
2332.019,31.529,0.389,9164.328,672.131,2879.846,419.109,40.504,4.661,0.973,0.479,0.917,0.197,8.66,10,1.537,2.8,-1.867
2457.211,38.274,0.388,9200.045,769.022,2529.299,458.117,39.661,3.057,0.879,0.417,0.657,0.276,7.405,10,1.652,3.4,-1.38
2028.321,30.715,0.314,7047.208,867.662,2762.243,528.27,39.862,4.364,0.806,0.398,0.697,0.194,10.16,9,0.791,2.2,-2.017
2297.558,26.998,0.376,8099.441,641.566,2516.027,493.232,45.582,4.016,1.191,0.436,0.934,0.198,8.192,11,1.562,2.8,-1.609
2451.63,30.076,0.382,6518.054,917.937,2587.236,459.872,31.214,3.538,1.018,0.385,0.688,0.215,7.722,9,1.698,3.2,-1.624
2262.473,29.1,0.385,6278.394,994.637,2992.276,438.796,30.256,4.051,0.974,0.37,0.679,0.243,9.939,7,0.902,2.4,-1.782
2493.154,31.5,0.344,11510.577,825.452,2517.677,460.515,40.084,2.755,0.973,0.283,0.666,0.387,8.007,8,1.601,3,-1.673
2469.88,45.324,0.366,6743.691,690.747,2525.527,443.797,48.051,3.906,1.092,0.383,0.87,0.511,7.305,10,1.999,3.2,-1.671
2470.767,57.213,0.37,6206.001,805.388,2501.038,504.311,31.083,3.498,0.887,0.589,0.716,0.907,6.958,11,1.885,3.4,-1.416
2382.372,30.566,0.323,8299.442,789.342,2990.64,429.154,40.355,4.116,0.857,0.426,0.66,0.175,10.199,7,0.903,2.2,-1.871
2307.309,41.028,0.385,10685.184,726.057,2519.95,475.74,40.527,2.765,0.925,0.345,0.651,0.368,7.443,12,1.935,3.2,-1.512
2422.674,38.407,0.344,7286.213,855.512,2758.632,425.593,36.152,4.393,1.09,0.404,0.81,0.28,8.69,9,1.495,2.6,-1.704
2492.113,38.871,0.387,10173.049,687.392,2836.208,535.532,41.95,3.645,1.002,0.31,0.778,0.296,7.908,10,1.555,2.8,-1.508
2111.584,30.473,0.347,6299.599,792.687,2686.627,518.497,45.865,2.179,0.794,0.405,0.817,0.455,9.733,6,1.276,2.6,-2.151
2357.704,42.381,0.383,6170.08,1061.262,2540.384,514.487,46.751,3.56,1.265,0.309,0.786,0.413,7.531,11,1.799,3.2,-1.546
2118.601,58.642,0.358,8249.41,795.864,2994.048,468.431,47.918,3.924,1.048,0.418,0.801,0.955,11.921,4,0.84,2,-2.36
2080.859,25.044,0.39,8349.634,635.881,2577.959,442.685,42.499,3.921,0.791,0.405,0.826,0.209,9.077,9,1.254,2.8,-1.787
2478.883,28.45,0.385,12873.671,979.508,2698.845,465.763,38.734,4.692,0.956,0.526,0.83,0.551,7.762,9,1.761,3,-1.644
2486.044,36.231,0.387,9540.133,882.893,2580.495,514.668,40.091,2.471,0.966,0.589,0.905,0.472,7.017,10,2.279,3.4,-1.669
2444.551,59.313,0.377,11752.424,1088.976,2550.313,419.211,49.978,3.299,0.808,0.416,0.782,0.977,7.01,10,2.142,3.4,-1.58
2432.488,36.72,0.353,9026.508,778.319,2553.059,418.783,37.896,4.211,0.739,0.376,0.748,0.261,7.967,10,1.671,3,-1.608
2043.874,31.948,0.37,9606.701,696.486,2600.264,421.848,35.867,4.312,1.022,0.36,0.676,0.158,9.511,11,1.138,2.4,-1.928
2384.356,42.204,0.347,8930.651,746.914,2626.084,528.568,35.659,3.96,0.948,0.211,0.723,0.473,8.232,9,1.7,2.8,-1.878
2308.589,36.041,0.343,11732.097,808.1,2902.057,466.525,39.797,4.563,1.026,0.284,0.787,0.414,9.608,7,1.2,2.4,-2.094
2473.551,34.994,0.374,9767.091,831.262,2667.273,491.432,44.298,3.63,1.211,0.451,0.936,0.211,7.782,12,1.615,3.2,-1.658
2203.586,28.794,0.351,10454.431,933.407,2561.766,410.228,32.478,3.893,1.247,0.347,0.919,0.26,8.798,9,1.59,2.8,-1.887
2336.922,30.782,0.364,12456.889,990.915,2505.759,506.588,43.702,2.549,0.81,0.374,0.781,0.501,8.046,9,1.664,3,-1.8
2260.844,42.851,0.368,7588.283,663.365,2530.165,428.917,46.094,3.468,0.856,0.389,0.693,0.428,6.221,11,2.977,4,-1.478
2289.081,28.966,0.352,9420.814,860.556,2644.809,534.156,38.838,4.089,0.362,0.425,0.867,0.638,9.396,7,1.169,2.6,-1.78
2382.686,32.938,0.336,6621.63,907.288,2589.115,436.439,38.014,3.331,0.852,0.396,0.687,0.202,8.928,11,1.431,2.8,-1.782
2462.314,33.425,0.371,6225.341,951.172,2608.446,453.724,43.52,3.038,0.932,0.34,0.888,0.25,7.483,12,2.184,3,-1.873
2402.733,25.255,0.386,8399.278,815.799,2747.075,536.866,31.935,4.389,0.889,0.464,0.857,0.193,8.319,12,1.608,2.8,-1.647
2486.857,27.162,0.343,7948.049,770.571,2583.104,480.479,42.205,2.64,1.11,0.398,0.934,0.34,7.842,10,2.072,3,-2.063
2171.143,25.934,0.334,8227.815,831.218,3076.834,506.506,42.089,4.204,0.934,0.403,0.821,0.136,14.035,10,0.29,1.2,-2.129
2423.333,30.961,0.362,7992.523,740.426,2703.347,471.768,47.996,3.354,0.834,0.469,0.716,0.218,8.251,11,1.661,3,-1.845
2284.018,31.891,0.309,8356.608,902.718,2502.318,513.942,39.779,4.001,1.216,0.426,0.865,0.216,9.484,8,1.304,2.4,-2.117
2231.021,30.603,0.387,6030.356,1035.87,2615.156,525.043,39.935,3.087,1.321,0.414,0.82,0.321,8.549,8,1.365,2.6,-1.792
2045.954,28.529,0.331,7135.345,757.641,2693.283,521.183,39.018,4.278,0.856,0.361,0.819,0.158,10.18,9,0.928,2.2,-1.983
2286.878,27.706,0.362,9133.007,676.25,2697.952,455.798,44.453,3.299,1.037,0.448,0.738,0.175,9.31,11,1.288,2.6,-1.798
2404.209,42.136,0.355,8833.579,804.432,2512.547,505.16,36.173,4.798,0.998,0.513,0.695,0.405,8.3,9,1.425,2.8,-1.689
2427.985,29.456,0.338,6911.146,675.731,2706.525,496.641,33.191,4.156,0.928,0.386,0.757,0.167,9.634,10,1.108,2.4,-2.058
2486.789,33.628,0.389,8092.806,1037.927,2589.658,500.533,42.022,3.429,1.002,0.292,0.873,0.297,7.582,11,1.636,3.2,-1.652
2470.783,42.318,0.387,10778.925,804.879,2520.855,509.489,40.565,2.945,0.416,0.286,0.878,0.584,6.954,11,1.948,3.6,-1.514
2463.89,44.312,0.383,10808.816,832.877,2655.386,426.363,30.222,3.395,1.426,0.405,0.811,0.477,7.689,10,1.577,3,-1.66
2382.151,53.371,0.352,8878.43,1021.091,2516.14,447.89,38.961,4.111,0.418,0.552,0.856,0.779,7.874,8,1.615,2.8,-1.669
2055.41,27.049,0.346,7423.247,925.456,2919.197,417.023,34.846,4.584,0.953,0.383,0.844,0.157,10.27,9,0.65,2.4,-1.82
2069.184,30.36,0.387,9311.731,848.52,2627.098,442.114,37.831,3.736,1.144,0.445,0.877,0.144,9.622,11,0.942,2.4,-1.711
2333.023,24.129,0.379,8251.053,970.168,2818.195,537.408,40.065,3.47,1.064,0.336,0.804,0.213,9.309,9,1.218,2.6,-1.8
2301.621,34.849,0.351,8147.259,692.118,2808.101,494.767,46.808,3.752,0.901,0.384,0.763,0.188,9.873,10,0.943,2.4,-1.95
2436.485,46.999,0.378,6122.249,649.014,2501.98,497.666,35.464,3.707,0.273,0.309,0.735,0.727,6.814,12,2.419,3.4,-1.738
2480.798,39.204,0.383,12776.92,601.95,2501.237,547.491,47.15,3.89,1.449,0.427,0.924,0.54,6.978,10,1.928,3.6,-1.514
2407.495,34.094,0.372,8512.426,987.861,2904.566,435.284,41.453,3.709,0.959,0.363,0.674,0.235,8.582,11,1.631,2.6,-1.89
2491.038,24.805,0.381,7027.972,884.647,2515.539,412.919,38.737,3.415,1.198,0.495,0.702,0.237,7.615,11,1.902,3.4,-1.56
2374.916,31.125,0.384,7067.604,918.333,2581.524,523.569,39.912,2.225,0.808,0.377,0.936,0.444,7.927,9,1.467,3,-1.46
2145.131,51.434,0.351,10788.857,711.21,2675.05,404.96,39.669,4.397,0.459,0.377,0.821,0.714,9.673,8,0.987,2.4,-1.847
2300.06,42.559,0.359,11723.368,1024.146,2528.194,438.356,40.103,2.843,0.716,0.412,0.795,0.419,8.292,9,1.448,2.8,-1.711
2151.327,30.759,0.353,9199.541,673.418,2736.936,458.974,41.129,3.507,1.068,0.467,0.919,0.168,9.902,10,0.995,2.4,-1.892
2232.248,30.53,0.349,6392.139,602.112,3012.014,431.751,40.443,4.447,0.998,0.474,0.691,0.247,10.138,8,0.813,2.4,-1.923
2058.503,29.695,0.355,7370.48,1025.213,2992.225,518.731,38.881,2.385,1.259,0.383,0.888,0.404,10.223,7,0.675,2.2,-1.765
2340.434,29.936,0.389,9654.093,704.38,2853.894,473.078,40.666,3.472,1.163,0.335,0.75,0.163,9.08,11,1.192,2.6,-1.79
2219.955,27.939,0.335,9003.358,668.072,2583.476,490.412,43.845,4.426,1.047,0.367,0.802,0.165,9.953,10,1.076,2.4,-1.887
2498.734,38.862,0.376,11867.052,867.749,2512.025,479.509,36.959,4.039,1.216,0.28,0.712,0.43,7.285,11,1.964,3.4,-1.664
2377.662,45.797,0.374,8423.827,793.996,2573.189,452.387,34.355,2.436,0.322,0.479,0.797,0.678,7.862,9,1.51,3,-1.554
2356.095,29.722,0.355,6243.491,930.005,2871.203,450.033,44.632,4.286,0.905,0.384,0.709,0.248,9.894,8,0.895,2.4,-1.772
2499.161,57.599,0.389,12523.595,740.532,2613.222,525.164,31.387,2.129,0.844,0.47,0.659,0.92,6.694,12,2.089,3.4,-1.433
2323.035,28.731,0.387,8752.283,704.236,2990.748,428.551,42.434,4.535,0.63,0.424,0.788,0.37,9.792,8,0.931,2.4,-1.78
2484.371,57.002,0.371,8223.91,866.895,2649.203,447.279,42.941,4.056,0.223,0.528,0.796,0.9,7.635,9,1.535,3,-1.498
2393.446,31.418,0.388,11117.244,924.691,2594.437,519.024,49.647,3.138,1.023,0.289,0.72,0.34,7.706,10,1.752,3,-1.587
2081.599,27.365,0.335,7650.93,869.494,2973.439,460.619,42.129,4.555,1.106,0.352,0.81,0.139,11.907,11,0.545,1.8,-1.872
2476.522,39.728,0.377,11549.811,732.128,2568.461,456.545,44.61,4.564,0.589,0.473,0.702,0.411,7.346,12,1.94,3.2,-1.638
2401.123,29.113,0.345,10277.558,936.819,2577.527,548.591,40.189,3.761,0.941,0.358,0.692,0.238,8.396,9,1.539,2.8,-1.702
2123.502,53.135,0.356,10800.906,1017.366,2645.348,447.443,39.268,3.046,0.243,0.507,0.892,0.771,9.58,8,0.896,2.4,-1.9
2122.193,35.467,0.337,8972.608,903.111,2845.895,402.12,36.056,4.039,1.096,0.391,0.744,0.182,10.148,9,0.762,2.4,-1.997
2357.632,40.306,0.384,6350.589,849.637,2541.508,449.609,36.27,4.28,1.205,0.26,0.652,0.35,7.76,11,1.474,3,-1.568
2267.491,29.474,0.384,11692.067,695.808,2629.166,514.984,43.799,4.037,0.553,0.31,0.818,0.447,8.065,9,1.695,3,-1.787
2389.962,39.496,0.388,10477.485,772.023,2518.623,516.739,43.552,3.37,0.413,0.406,0.68,0.587,7.456,11,1.696,3.4,-1.616
2045.477,35.729,0.383,7597.055,896.048,2845.625,528.379,39.205,3.911,0.932,0.35,0.866,0.191,9.908,10,0.834,2.4,-1.928
2263.87,39.261,0.346,11085.708,1064.661,2566.074,452.743,39.013,3.917,1.266,0.559,0.864,0.398,8.942,8,1.345,2.8,-1.731
2124.58,28.442,0.382,7828.498,804.319,2694.628,493.891,49.231,3.825,0.978,0.454,0.768,0.25,9.332,8,1.226,2.4,-1.893
2479.423,59.012,0.346,8321.567,601.831,2884.205,451.095,44.398,4.077,1.48,0.386,0.821,0.967,9.531,6,1.034,2.4,-1.722
2418.847,26.867,0.371,10939.471,834.913,2503.492,474.689,35.854,2.767,1.215,0.265,0.873,0.338,7.725,12,1.796,3,-1.549
2309.739,32.75,0.385,8911.033,801.302,2825.642,504.378,32.159,3.332,0.915,0.349,0.676,0.184,9.306,11,1.111,2.6,-1.78
2442.379,48.836,0.364,11049.89,736.018,2514.479,497.099,41.871,4.785,1.359,0.455,0.813,0.628,7.4,11,1.902,3.2,-1.606
2479.639,40.48,0.383,12059.855,839.511,2659.782,413.512,30.215,4.717,1.245,0.572,0.662,0.453,7.519,12,1.778,3,-1.532
2473.015,29.318,0.355,8297.659,776.226,2593.849,478.972,41.123,2.229,0.182,0.409,0.915,0.818,8.377,8,1.438,2.8,-1.789
2413.796,52.667,0.388,8316.535,785.188,2562.638,429.219,35.49,3.7,0.289,0.475,0.899,0.756,7.285,11,1.672,3.2,-1.425
2378.371,53.414,0.387,6929.983,942.534,2581.477,448.958,41.767,3.221,1.339,0.226,0.83,0.78,7.266,11,1.935,3.4,-1.542
2152.54,30.875,0.325,8617.599,931.238,2834.076,429.382,34.062,3.641,0.927,0.445,0.875,0.164,10.213,11,0.849,2.4,-2.046
2456.165,21.775,0.382,10769.635,1019.572,2550.607,520.944,46.568,4.662,0.754,0.377,0.808,0.298,7.795,10,1.969,3.4,-1.693
2027.512,29.568,0.354,7707.469,857.657,2743.186,533.221,31.789,3.788,1.116,0.354,0.814,0.193,10.147,9,0.849,2.4,-1.907
2229.316,29.719,0.389,6727.391,778.268,3045.392,462.009,33.641,3.933,1.066,0.359,0.655,0.189,9.913,10,0.784,2.4,-1.78
2471.407,33.83,0.343,8290.795,1056.228,2782.977,486.23,38.975,3.425,1.199,0.398,0.797,0.32,9.424,7,1.145,2.4,-1.788
2467.602,35.023,0.347,7440.003,776.994,2605.94,480.162,38.87,3.723,0.738,0.39,0.881,0.262,8.456,9,1.414,2.8,-1.611
2445.421,28.357,0.369,6657.518,951.502,2935.854,472.553,37.574,4.068,1.021,0.405,0.873,0.198,9.377,9,1.139,2.4,-1.828
2325.545,39.802,0.385,9998.916,836.025,2513.913,422.99,42.326,4.974,1.053,0.243,0.741,0.393,7.729,11,1.53,3,-1.482
2434.87,40.288,0.376,10302.885,752.869,2586.421,473.397,45.977,4.568,1.356,0.531,0.887,0.356,7.718,12,1.597,3,-1.634
2269.592,33.135,0.35,8181.75,980.005,2503.098,426.83,47.275,2.98,0.953,0.484,0.78,0.255,9.071,9,1.197,2.8,-1.793
2470.171,37.347,0.375,10921.918,1047.868,2506.808,460.059,44.117,2.824,1.457,0.574,0.893,0.457,7.516,12,1.701,3.2,-1.612
2436.192,35.342,0.38,8882.606,823.083,2626.019,531.932,32.238,3.349,1.213,0.233,0.811,0.417,7.634,11,1.779,3,-1.733
2483.917,44.568,0.385,8716.281,729.482,2565.285,498.27,40.25,3.253,0.832,0.234,0.886,0.486,7.06,12,2.124,3.4,-1.488
2433.203,26.017,0.348,8577.062,764.82,2646.484,481.453,36.853,4.473,1.204,0.355,0.808,0.204,8.995,10,1.218,2.6,-1.807
2448.893,29.312,0.358,8246.823,1065.961,2565.5,456.889,48.445,4.856,0.519,0.408,0.864,0.481,7.757,9,1.895,2.8,-1.816
2404.376,51.893,0.377,9524.551,689.411,2506.185,417.221,38.026,3.329,1.021,0.467,0.928,0.73,7.331,11,1.744,3.2,-1.528
2454.992,51.297,0.389,11737.209,1087.766,2571.59,471.899,46.67,2.281,0.689,0.258,0.843,0.71,6.324,12,2.41,3.6,-1.427
2454.734,25.659,0.389,6469.585,815.204,2648.87,405.869,36.413,2.551,1.335,0.535,0.834,0.362,7.639,12,1.993,3.2,-1.622
2444.583,59.781,0.383,12999.031,1017.601,2620.007,515.98,46.759,2.112,0.949,0.468,0.779,0.993,6.925,10,2.213,3.4,-1.586
2410.177,46.44,0.374,9273.593,830.896,2532.041,471.387,47.907,4.871,0.999,0.359,0.782,0.548,7.477,10,1.836,3.2,-1.68
2423.385,44.031,0.356,7748.435,974.472,2663.594,406.862,32.721,4.058,0.954,0.439,0.813,0.468,8.699,8,1.317,2.6,-1.676
2389.653,43.767,0.381,11390.961,1064.007,2537.286,525.677,42.354,3.782,1.331,0.246,0.757,0.459,7.203,12,2.168,3.2,-1.727
2416.7,57.498,0.384,12700.676,661.856,2520.075,464.233,30.593,2.251,0.589,0.429,0.669,0.917,7.012,11,1.933,3.4,-1.418
2484.526,40.984,0.387,12512.726,731.199,2684.943,434.042,30.636,2.473,0.973,0.272,0.786,0.508,7.519,10,1.797,3,-1.526
2076.156,31.513,0.352,11500.668,695.999,2855.783,448.742,43.895,3.898,0.949,0.278,0.795,0.386,10.173,6,0.782,2.4,-1.753
2384.482,31.527,0.385,8827.926,621.502,2520.211,411.437,38.068,2.917,1.211,0.333,0.929,0.271,7.849,11,1.519,3,-1.546
2463.338,30.889,0.36,6821.412,673.909,2731.541,466.031,33.28,4.74,1.127,0.357,0.75,0.185,8.71,11,1.368,2.6,-1.762
2306.381,32.566,0.371,9774.151,858.79,2892.116,537.844,42.849,4.12,1.042,0.37,0.744,0.195,9.791,10,0.889,2.4,-1.835
2473.813,32.377,0.363,9005.291,879.493,2620.953,544.254,45.398,3.767,1.11,0.485,0.853,0.212,8.098,12,1.487,2.8,-1.627
2411.635,33.371,0.379,9034.552,706.564,2759.622,546.876,34.956,4.165,1.212,0.374,0.841,0.215,8.511,11,1.316,2.8,-1.8
2487.018,48.821,0.389,9580.998,946.121,2502.016,544.487,46.666,3.947,1.461,0.394,0.861,0.627,6.802,10,1.841,3.4,-1.29
2289.959,52.34,0.383,9987.811,617.818,2651.197,502.135,49.167,4.023,0.21,0.374,0.817,0.79,7.821,9,1.815,3,-1.687
2461.306,39.738,0.347,10739.073,792.679,2998.328,468.679,41.007,3.674,0.347,0.381,0.799,0.653,9.602,7,1.144,2.4,-1.948
2175.092,29.952,0.343,7954.195,713.798,2660.132,472.021,38.627,4.079,1.054,0.406,0.836,0.113,9.939,7,0.942,2.4,-1.827
2124.492,27.849,0.385,8586.057,799.954,2503.735,539.658,35.557,4.041,1.489,0.477,0.821,0.489,8.865,8,1.241,2.8,-1.8
2443.389,32.812,0.387,11000.208,778.488,2510.214,487.04,35.556,4.334,0.73,0.328,0.781,0.325,7.186,11,2.118,3.4,-1.668
2472.725,57.548,0.383,7372.95,982.743,2535.462,406.587,42.345,4.837,1.475,0.408,0.748,0.918,6.684,11,1.982,3.4,-1.302
2471.965,38.7,0.389,7460.683,722.054,2584.961,513.965,44.648,4.233,1.166,0.274,0.836,0.315,7.311,12,1.917,3.4,-1.496
2430.737,44.384,0.387,10748.092,856.069,2531.011,456.156,39.933,3.8,1.211,0.581,0.804,0.479,7.228,10,2,3.4,-1.664
2332.137,38.417,0.357,7792.455,985.27,2500.478,469.165,46.992,4.82,0.719,0.387,0.818,0.281,7.99,9,1.833,2.8,-1.877
2480.302,30.292,0.323,8252.862,974.461,2766.984,402.67,39.085,4.753,0.824,0.4,0.862,0.218,9.764,8,1.126,2.4,-2.063
2490.529,34.253,0.382,7802.433,688.592,2656.311,514.897,36.295,4.609,0.975,0.445,0.787,0.175,7.678,10,1.698,3,-1.516
2404.678,28.691,0.381,8233.45,798.142,2996.808,514.58,49.164,2.411,0.725,0.326,0.824,0.397,9.439,8,1.146,2.4,-1.752
2431.571,22.867,0.355,7518.36,778.158,2689.142,406.072,46.607,4.249,1.041,0.442,0.787,0.238,9.582,9,1.158,2.6,-2.009
2484.623,30.69,0.379,8740.666,786.3,2903.67,473.564,45.142,3.459,1.092,0.364,0.861,0.172,8.69,11,1.354,2.8,-1.775
2110.459,54.709,0.351,12639.597,982.493,2509.159,511.171,39.334,3.998,1.034,0.42,0.711,0.824,9.545,6,1.01,2.4,-1.716
2472.032,44.935,0.379,6039.065,1045.461,2532.077,457.226,35.77,4.842,0.513,0.502,0.772,0.498,7.103,12,2.039,3.4,-1.64
2136.729,32.549,0.38,8122.704,878.886,2982.625,442.937,33.028,3.797,1.153,0.416,0.706,0.162,9.887,11,0.891,2.4,-1.79
2492.485,44.449,0.378,9771.211,929.32,2513.716,473.637,33.775,2.212,0.507,0.217,0.733,0.493,6.666,12,2.498,3.6,-1.552
2447.6,39.023,0.353,11142.999,1054.718,2773.247,506.351,49.48,3.932,1.045,0.415,0.808,0.343,9.015,7,1.255,2.8,-1.704
2163.449,30.64,0.377,9639.069,718.637,2563.169,534.598,34.989,3.407,1.189,0.454,0.805,0.189,8.759,10,1.38,2.8,-1.638
2480.572,49.055,0.386,9271.425,1023.619,2732.388,486.621,44.641,2.01,0.99,0.429,0.679,0.635,7.448,10,1.844,3,-1.53
2437.61,24.702,0.362,6691.973,985.376,2548.494,409.536,36.371,3.742,0.831,0.414,0.766,0.232,8.283,11,1.533,3,-1.673
2382.779,57.55,0.389,8934.85,1056.778,3001.59,545.784,40.168,3.152,1.033,0.564,0.794,0.918,8.882,8,1.22,2.6,-1.608
2229.164,27.382,0.374,8269.557,820.246,3120.612,441.504,36.651,4.189,1.143,0.397,0.782,0.143,10.028,9,0.844,2.4,-1.883
2390.476,29.655,0.37,8078.08,696.576,2840.996,408.323,39.209,4.532,0.998,0.511,0.805,0.277,9.011,8,1.329,2.6,-1.805
2456.931,25.596,0.37,10633.534,862.2,2547.875,449.615,48.935,4.328,1.122,0.502,0.715,0.281,7.961,11,1.548,3,-1.62
2296.477,25.934,0.344,9948.745,942.336,2638.325,423.78,39.548,3.985,1.116,0.317,0.789,0.208,9.354,8,1.318,2.6,-1.903
2461.274,39.056,0.367,9881.13,614.404,2650.454,469.775,38.301,3.605,1.293,0.402,0.779,0.302,7.957,10,1.563,3,-1.628
2283.627,41.226,0.389,10831.853,714.722,2532.254,448.653,47.213,3.532,0.785,0.578,0.803,0.445,7.633,10,1.65,3.2,-1.486
2349.123,27.646,0.38,7633.676,771.413,2539.914,502.673,48.744,4.754,1.173,0.479,0.727,0.237,7.846,12,1.747,3,-1.649
2424.491,32.019,0.381,10258.22,669.165,2605.547,537.983,35.697,3.122,0.82,0.478,0.879,0.236,7.851,12,1.555,3,-1.524
2432.58,35.114,0.355,6636.471,653.392,2500.922,544.394,32.461,4.753,1.44,0.387,0.944,0.44,7.782,10,1.894,3,-1.86
2487.324,58.432,0.386,8556.984,858.339,2570.901,542.64,48.86,4.774,0.969,0.461,0.924,0.948,6.509,11,2.065,3.6,-1.315
2498.108,38.263,0.388,10663.196,847.385,2508.151,440.397,38.031,3.686,1.304,0.507,0.935,0.304,6.882,12,2.32,3.6,-1.658
2332.815,52.237,0.384,6083.695,742.001,2611.67,449.532,39.399,2.975,1.196,0.271,0.809,0.741,7.781,9,1.504,2.8,-1.526
2356.898,29.579,0.303,7479.427,793.214,3007.026,431.994,39.835,2.656,1.013,0.35,0.721,0.336,10.167,7,0.856,2.2,-1.72
2439.828,31.007,0.38,10840.611,605.539,2576.726,412.475,35.939,3.723,0.712,0.544,0.826,0.36,7.637,11,1.767,3.2,-1.633
2457.283,57.741,0.389,12788.833,794.106,2596.256,510.914,42.248,4.14,0.322,0.568,0.929,0.925,7.075,11,1.713,3.4,-1.303
2497.633,38.016,0.377,6296.485,879.457,2925.756,450.115,49.285,3.521,1.007,0.232,0.803,0.42,8.093,9,1.826,2.8,-1.902
2125.595,41.049,0.382,7249.318,790.708,2790.101,484.129,40.118,3.068,1.159,0.317,0.698,0.368,8.923,9,1.478,2.6,-1.965
2112.798,52.154,0.38,11823.699,625.439,2566.414,465.2,39.751,3.809,0.731,0.42,0.93,0.738,7.984,9,1.765,2.8,-1.762
2415.218,45.579,0.386,10515.293,925.021,2505.617,475.246,30.746,4.932,1.022,0.36,0.881,0.519,7.099,11,1.909,3.4,-1.542
2494.782,45.827,0.388,8089.464,650.403,2614.698,452.631,40.36,2.068,0.934,0.337,0.682,0.528,7.379,11,1.589,3.2,-1.514
2457.644,29.761,0.304,8289.554,756.949,2904.499,436.2,38.436,3.57,1.014,0.311,0.822,0.223,10.256,8,0.668,2.4,-1.765
2482.187,58.029,0.385,12421.799,967.595,2574.213,452.46,36.407,3.087,0.555,0.494,0.664,0.934,6.881,11,2.09,3.4,-1.433
2449.291,53.36,0.383,7265.306,892.666,2611.037,525.509,39.875,2.266,1.045,0.421,0.813,0.779,7.518,8,1.547,3.2,-1.544
2443.064,50.987,0.387,12373.561,881.842,2567.259,439.505,32.015,4.03,0.151,0.395,0.752,0.849,7.1,10,1.98,3.4,-1.554
2388.565,47.445,0.377,6573.669,628.89,2591.741,456.603,43.814,4.062,1.342,0.416,0.848,0.582,7.632,10,1.734,3,-1.608
2244.078,26.929,0.384,7760.036,815.436,2520.319,417.999,45.238,3.486,1.146,0.324,0.706,0.19,7.891,12,1.93,3,-1.805
2474.241,26.628,0.381,9256.754,936.67,2555.626,447.56,31.493,2.84,0.312,0.392,0.697,0.688,7.58,10,1.955,3.2,-1.604
2412.798,29.568,0.366,8609.141,765.008,2640.182,413.188,34.314,4.085,0.899,0.443,0.818,0.138,8.226,9,1.603,2.8,-1.651
2431.18,36.027,0.366,9803.054,971.236,2531.468,444.339,39.344,3.773,1.382,0.266,0.684,0.382,7.525,11,2.077,3,-1.843
2354.043,27.965,0.38,6274.938,1013.086,2522.344,517.52,32.436,4.255,0.823,0.447,0.784,0.266,7.773,11,1.77,3,-1.684
2356.45,35.184,0.387,7835.424,1023.806,2690.168,404.585,39.968,4.794,1.23,0.494,0.779,0.28,7.811,10,1.819,3,-1.691
2308.913,35.782,0.387,11844.576,632.382,2504.029,436.615,44.663,4.844,0.96,0.374,0.787,0.427,7.826,9,1.517,3,-1.602
2413.075,41.617,0.36,7997.872,946.118,2778.152,450.522,40.082,2.248,0.645,0.414,0.812,0.438,8.697,8,1.349,2.6,-1.636
2425.174,31.218,0.344,6874.687,1012.542,2851.66,471.852,44.28,2.856,0.957,0.422,0.883,0.286,9.608,8,1.124,2.6,-1.857
2492.135,34.017,0.383,10110.964,888.746,2569.598,457.523,42.019,2.965,0.855,0.308,0.856,0.259,7.368,12,1.933,3.4,-1.568
2407.614,42.01,0.378,10998.845,629.209,2505.816,532.154,36.478,2.52,1.254,0.418,0.905,0.4,7.462,11,1.752,3.2,-1.518
2113.562,23.009,0.352,9363.486,667.17,2777.496,430.342,37.875,4.479,0.999,0.415,0.86,0.233,10.14,8,0.88,2.2,-1.795
2276.825,46.813,0.353,12444.401,1092.331,2665.461,448.92,40.858,4.06,0.97,0.408,0.781,0.56,9.089,6,1.277,2.4,-1.863
2453.901,57.402,0.382,7925.423,713.204,2545.637,454.184,34.271,2.936,0.209,0.48,0.899,0.913,6.659,12,2.159,3.4,-1.427
2441.36,55.323,0.38,8619.874,887.517,2681.384,539.465,44.75,2.003,0.257,0.385,0.743,0.844,7.372,11,2.029,3,-1.731
2147.718,29.944,0.346,6202.401,977.514,2811.727,502.457,30.483,3.909,0.982,0.507,0.913,0.267,10.086,8,0.716,2.4,-1.7
2497.66,44.929,0.379,6580.685,779.965,2521.088,437.933,32.804,4.738,0.506,0.331,0.767,0.498,7.043,12,1.991,3.4,-1.514
2405.535,31.229,0.379,6965.873,615.992,2727.732,461.495,36.611,2.976,0.8,0.303,0.807,0.256,8.421,10,1.505,2.8,-1.66
2420.13,34.506,0.39,6082.835,687.092,2597.814,549.872,39.454,4.162,1.294,0.469,0.812,0.294,7.663,10,1.614,3.2,-1.466
2337.003,31.059,0.342,6092.921,1019.436,2601.887,535.471,33.311,4.004,0.999,0.344,0.793,0.274,9.178,8,1.299,2.6,-1.887
2312.651,33.545,0.381,9961.244,920.225,2647.903,479.555,30.922,4.621,1.209,0.313,0.893,0.218,8.933,12,1.099,2.6,-1.651
