max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5640.574,0.128,1.618,0.25,0.509,10.129,2348.576,0.334,3.37,0.274,32.238,1479.448,0.286,-6.086,10,0.0,0.0,2.725
6309.379,0.182,2.401,0.377,0.507,10.689,2501.61,0.321,3.259,0.229,35.686,1356.932,0.213,-3.782,9,0.0,0.0,2.093
5362.808,0.178,1.504,0.273,0.498,8.008,2080.711,0.329,3.225,0.208,32.004,1242.606,0.248,-6.171,11,0.0,0.0,3.466
5123.752,0.148,1.009,0.349,0.492,11.75,2074.379,0.31,3.025,0.246,36.273,1595.33,0.496,-6.297,7,0.0,0.0,0.368
4272.58,0.183,2.009,0.346,0.511,11.048,2462.785,0.294,3.497,0.252,35.969,1365.308,0.263,-2.413,6,0.0,0.0,6.208
4352.142,0.135,2.072,0.362,0.566,8.618,2171.643,0.389,2.445,0.255,32.505,1332.683,0.301,-5.813,9,0.0,0.0,3.045
5045.865,0.175,2.048,0.378,0.486,10.717,2409.718,0.265,3.115,0.22,35.58,1303.37,0.167,-3.406,8,0.0,0.0,3.023
5585.155,0.171,1.746,0.341,0.454,10.603,2238.992,0.284,3.428,0.245,35.379,1320.692,0.14,0.57,7,0.171,0.25,4.257
6154.926,0.126,1.201,0.237,0.341,9.987,2197.238,0.41,1.765,0.248,35.666,1340.331,0.496,-6.727,9,0.0,0.0,3.063
4515.548,0.177,1.391,0.231,0.335,9.572,2685.829,0.31,3.5,0.285,35.529,1597.55,0.34,-6.048,9,0.0,0.0,2.183
5575.576,0.143,2.191,0.239,0.415,10.452,2447.223,0.311,2.99,0.28,35.957,1311.415,0.317,-6.006,10,0.0,0.0,8.518
4286.478,0.193,1.155,0.346,0.313,8.041,2557.004,0.281,3.192,0.261,35.975,1392.907,0.422,-6.59,10,0.0,0.0,2.054
4314.38,0.154,1.412,0.276,0.522,10.319,2550.588,0.236,3.063,0.286,36.367,1461.603,0.294,-5.86,10,0.0,0.0,2.049
5820.326,0.193,1.983,0.375,0.342,11.271,2183.328,0.225,1.966,0.245,36.235,1342.418,0.438,-6.158,9,0.0,0.0,2.102
5906.489,0.148,2.284,0.359,0.49,8.313,2404.946,0.224,2.92,0.273,36.353,1504.094,0.253,-2.753,7,0.0,0.0,2.014
5843.862,0.11,1.5,0.258,0.34,11.081,2081.033,0.299,3.591,0.203,36.401,1477.9,0.32,-6.587,10,0.0,0.0,3.232
5180.134,0.112,2.48,0.36,0.476,9.989,2566.702,0.386,3.494,0.223,32.185,1498.289,0.287,-5.522,8,0.0,0.0,3.395
5720.129,0.145,1.869,0.387,0.391,9.02,2367.535,0.286,3.362,0.257,35.383,1554.675,0.218,-5.356,8,0.0,0.0,0.0
5626.215,0.126,1.697,0.306,0.559,10.041,2046.081,0.254,3.753,0.271,36.067,1565.979,0.16,-6.114,11,0.0,0.0,5.882
4980.826,0.192,1.913,0.375,0.476,9.055,2045.118,0.309,3.552,0.226,36.468,1429.309,0.28,-5.409,10,0.0,0.0,0.855
6877.216,0.197,1.019,0.261,0.322,9.908,2087.132,0.223,2.219,0.265,36.391,1455.506,0.491,-6.957,11,0.0,0.0,4.614
