max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,2.0,0.35,0.5,10.0,2432.737,0.3,3.5,0.25,35.5,1500.0,0.012,2.801,1.0,0.389,1.2,5.343
5800.0,0.15,2.0,0.35,0.5,10.0,2390.209,0.3,3.5,0.25,35.5,1500.0,0.006,2.805,1.0,0.402,1.2,5.487
4405.677,0.166,1.256,0.249,0.444,9.526,2404.0,0.382,3.5,0.25,33.503,1312.012,0.372,2.12,9.0,0.582,1.5,4.826
5800.0,0.15,2.0,0.33,0.463,9.748,2388.591,0.3,3.5,0.25,35.747,1500.0,0.074,2.535,5.0,0.486,1.3,5.547
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1461.829,0.025,2.796,1.0,0.398,1.2,5.54
5800.0,0.15,1.774,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.113,2.741,1.0,0.414,1.2,5.344
5757.394,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.007,2.808,1.0,0.396,1.2,5.548
5872.316,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.012,2.805,1.0,0.398,1.2,5.556
5800.0,0.15,2.0,0.35,0.5,10.268,2404.0,0.3,3.5,0.25,35.5,1500.0,0.027,2.796,1.0,0.401,1.2,5.54
5730.108,0.15,1.095,0.383,0.397,11.846,2209.153,0.238,1.029,0.25,32.629,1547.939,0.706,1.478,10.0,0.888,1.5,5.268
5800.0,0.15,1.467,0.35,0.413,10.0,2404.0,0.3,3.5,0.27,34.099,1428.608,0.266,2.084,5.0,0.633,1.45,5.191
6218.223,0.135,1.3,0.217,0.305,10.0,2422.931,0.333,1.316,0.219,32.0,1500.0,0.624,1.657,10.0,0.81,1.5,5.056
5419.349,0.132,1.253,0.331,0.362,11.271,2404.0,0.243,1.859,0.21,33.942,1226.652,0.469,1.725,11.0,0.77,1.55,4.405
6923.938,0.15,1.535,0.216,0.335,8.143,2404.0,0.3,1.244,0.279,34.044,1253.255,0.645,1.762,9.0,0.746,1.5,4.885
5800.0,0.15,1.456,0.33,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.272,2.367,2.0,0.539,1.35,5.044
4386.14,0.15,2.363,0.367,0.588,10.463,2404.0,0.267,3.173,0.25,34.546,1256.406,0.244,2.088,9.0,0.56,1.45,4.601
6844.97,0.131,1.072,0.377,0.46,10.882,2404.0,0.357,1.728,0.268,31.967,1231.6,0.506,1.847,11.0,0.706,1.5,4.714
5800.0,0.15,2.0,0.35,0.589,10.0,2320.363,0.3,1.158,0.27,32.967,1500.0,0.669,2.07,5.0,0.591,1.45,4.462
5800.0,0.15,2.0,0.35,0.468,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.064,2.62,1.0,0.453,1.25,5.517
5800.0,0.15,2.0,0.35,0.475,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.05,2.641,1.0,0.45,1.25,5.48
6052.68,0.191,2.0,0.35,0.378,11.867,2671.839,0.3,3.5,0.204,35.5,1364.649,0.273,2.223,7.0,0.561,1.4,4.923
