max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5647.5,0.156,1.522,0.286,0.503,10.771,2391.349,0.318,3.85,0.258,35.4,1354.757,0.239,2.569,7.0,0.465,1.3,5.134
6744.502,0.124,1.658,0.321,0.551,10.14,2285.679,0.323,2.931,0.25,36.268,1492.268,0.173,2.917,8.0,0.38,1.15,5.529
5791.941,0.121,1.427,0.204,0.515,11.955,2389.931,0.305,3.484,0.257,36.204,1241.968,0.417,2.208,7.0,0.596,1.45,4.993
5585.504,0.185,2.301,0.328,0.59,9.399,2345.297,0.36,1.057,0.216,31.938,1381.596,0.698,0.313,12.0,1.606,2.05,4.344
5810.654,0.108,1.36,0.237,0.461,8.853,2306.579,0.313,3.439,0.292,33.762,1340.896,0.323,2.092,9.0,0.643,1.45,5.2
5354.59,0.149,1.217,0.364,0.356,8.005,2468.935,0.307,2.207,0.238,33.886,1499.303,0.391,1.937,8.0,0.694,1.45,4.686
6964.908,0.153,2.086,0.365,0.501,8.538,2221.767,0.303,3.089,0.289,35.586,1374.551,0.201,3.134,7.0,0.317,1.1,5.601
6556.723,0.115,1.062,0.235,0.313,11.345,2494.266,0.322,1.085,0.246,33.638,1525.116,0.69,1.048,10.0,1.083,1.65,4.873
4425.097,0.12,1.843,0.345,0.386,9.502,2676.061,0.216,2.933,0.248,34.107,1305.936,0.28,1.756,10.0,0.719,1.6,4.442
5454.105,0.185,1.196,0.357,0.365,11.575,2602.736,0.36,3.506,0.248,33.313,1406.813,0.402,1.656,9.0,0.792,1.6,4.828
4383.374,0.113,1.135,0.342,0.586,8.153,2660.954,0.218,1.007,0.271,33.39,1381.225,0.712,-2.691,11.0,0.0,0.0,3.91
6999.103,0.152,1.928,0.358,0.523,11.26,2389.973,0.28,3.84,0.217,33.669,1522.739,0.207,3.036,7.0,0.331,1.1,5.571
4768.513,0.17,1.9,0.306,0.59,10.714,2580.342,0.333,1.115,0.277,32.01,1632.283,0.681,0.702,12.0,1.224,1.7,4.985
