max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.158,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.053,1.809,1.0,0.729,1.5,5.269
5800.0,0.15,2.0,0.372,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.063,1.798,1.0,0.737,1.5,5.302
5800.0,0.15,2.0,0.35,0.5,9.829,2404.0,0.3,3.5,0.25,35.5,1500.0,0.017,1.888,1.0,0.692,1.5,5.339
5800.0,0.15,2.0,0.35,0.5,9.835,2404.0,0.3,3.5,0.25,35.5,1500.0,0.016,1.89,1.0,0.693,1.45,5.395
5800.0,0.15,2.0,0.334,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.046,1.838,1.0,0.718,1.5,5.363
5800.0,0.15,2.0,0.334,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.046,1.839,1.0,0.714,1.5,5.285
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.368,0.25,35.5,1500.0,0.038,1.854,1.0,0.713,1.5,5.398
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.838,1.0,0.72,1.5,5.411
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.846,1.0,0.714,1.5,5.383
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.848,1.0,0.721,1.5,5.282
5800.0,0.15,2.0,0.35,0.526,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.052,1.841,1.0,0.717,1.5,5.39
5800.0,0.158,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.053,1.839,1.0,0.715,1.5,5.296
5800.0,0.142,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.053,1.845,1.0,0.709,1.5,5.239
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1224.076,0.184,1.608,1.0,0.803,1.6,5.049
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.863,1.0,0.715,1.5,5.298
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.136,0.006,1.941,1.0,0.681,1.45,5.482
5800.0,0.15,2.0,0.334,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.046,1.868,1.0,0.699,1.5,5.267
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.242,35.5,1500.0,0.032,1.896,1.0,0.692,1.5,5.38
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.867,1.0,0.711,1.5,5.274
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.382,0.25,35.5,1500.0,0.034,1.896,1.0,0.691,1.5,5.386
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.152,0.006,1.947,1.0,0.677,1.45,5.285
5800.0,0.15,2.0,0.333,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.049,1.869,1.0,0.699,1.5,5.272
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.225,0.006,1.953,1.0,0.674,1.45,5.478
4961.472,0.2,1.275,0.251,0.463,9.213,2484.919,0.442,2.295,0.298,32.175,1217.124,0.473,0.889,12.0,1.177,1.8,4.452
5800.0,0.15,1.201,0.35,0.458,8.238,2404.0,0.3,3.5,0.296,32.604,1323.183,0.399,1.269,6.0,0.975,1.7,4.921
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.082,0.006,1.758,1.0,0.75,1.5,5.341
4630.952,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,32.726,1500.0,0.202,1.635,2.0,0.78,1.55,5.207
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.216,0.006,1.771,1.0,0.738,1.5,5.416
5800.0,0.15,1.92,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.76,1.0,0.749,1.5,5.403
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.242,35.5,1500.0,0.032,1.765,1.0,0.747,1.5,5.344
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.29,1500.0,0.006,1.782,1.0,0.741,1.5,5.247
5800.0,0.15,2.0,0.35,0.5,10.0,2391.069,0.3,3.5,0.25,35.5,1500.0,0.005,1.788,1.0,0.735,1.5,5.328
5826.794,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.005,1.789,1.0,0.729,1.5,5.397
5826.6,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.005,1.803,1.0,0.73,1.5,5.332
5800.0,0.12,1.514,0.35,0.5,10.0,2363.321,0.3,3.5,0.289,36.364,1227.249,0.243,1.494,6.0,0.884,1.6,4.988
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.242,35.5,1500.0,0.032,1.802,1.0,0.735,1.5,5.372
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.385,0.25,35.5,1500.0,0.033,1.808,1.0,0.731,1.5,5.301
5800.0,0.15,2.0,0.35,0.5,10.21,2385.83,0.3,3.5,0.25,35.5,1500.0,0.021,1.776,2.0,0.74,1.5,5.34
5800.0,0.15,1.919,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.81,1.0,0.729,1.5,5.324
5800.0,0.142,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.053,1.805,1.0,0.726,1.5,5.313
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.768,1500.0,0.008,1.832,1.0,0.719,1.5,5.307
5800.0,0.15,1.745,0.35,0.5,10.0,2485.445,0.3,3.5,0.25,36.323,1500.0,0.127,1.701,3.0,0.791,1.5,5.24
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.82,1.0,0.724,1.5,5.387
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.324,3.5,0.25,35.5,1500.0,0.08,1.809,1.0,0.729,1.5,5.25
5800.0,0.15,2.0,0.35,0.5,10.0,2391.125,0.3,3.5,0.25,35.5,1500.0,0.005,1.843,1.0,0.713,1.5,5.321
5800.0,0.15,2.0,0.35,0.5,10.0,2416.887,0.3,3.5,0.25,35.5,1500.0,0.005,1.845,1.0,0.712,1.5,5.241
5826.923,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.005,1.85,1.0,0.711,1.5,5.354
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.833,1.0,0.72,1.5,5.414
5800.0,0.15,1.392,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.304,1.718,1.0,0.789,1.5,5.531
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.29,1500.0,0.006,1.856,1.0,0.707,1.5,5.325
5800.0,0.15,2.0,0.35,0.524,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,1.838,1.0,0.72,1.5,5.352
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.225,0.006,1.857,1.0,0.709,1.5,5.35
