max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5368.93,0.155,1.93,0.347,0.416,9.932,2102.262,0.282,3.562,0.253,36.683,1507.323,0.168,-6.332,4,0.0,0.0,2.169
5361.067,0.153,1.927,0.346,0.5,10.067,2405.887,0.311,3.52,0.246,35.659,1503.472,0.076,-5.854,1,0.0,0.0,1.995
4383.552,0.16,1.58,0.307,0.417,11.815,2102.302,0.283,3.522,0.254,36.735,1346.098,0.244,-6.668,9,0.0,0.0,2.303
5813.811,0.152,1.253,0.347,0.486,10.065,2400.236,0.31,3.516,0.249,36.621,1503.472,0.374,-6.226,2,0.0,0.0,2.558
5677.294,0.152,1.939,0.349,0.497,10.067,2094.213,0.319,3.494,0.249,36.659,1503.473,0.129,-6.13,3,0.0,0.0,2.205
5368.93,0.156,1.92,0.347,0.471,9.928,2099.188,0.282,3.562,0.26,36.76,1503.516,0.127,-6.296,6,0.0,0.0,2.14
5677.314,0.148,2.014,0.34,0.486,10.069,2400.275,0.297,3.494,0.249,35.621,1506.099,0.029,-3.848,1,0.0,0.0,6.453
5881.701,0.16,1.673,0.334,0.486,9.947,2106.304,0.315,3.521,0.254,36.737,1361.819,0.163,-6.412,7,0.0,0.0,2.268
4383.552,0.16,1.58,0.305,0.418,11.889,2068.219,0.309,3.596,0.249,36.619,1504.239,0.244,-6.583,8,0.0,0.0,2.356
5375.177,0.152,1.016,0.309,0.417,9.956,2075.738,0.282,3.533,0.255,36.629,1352.338,0.492,-7.111,7,0.0,0.0,6.329
5814.903,0.152,2.021,0.347,0.486,10.067,2404.948,0.315,3.493,0.249,35.572,1495.467,0.05,0.095,0,0.049,0.15,3.033
5814.903,0.151,2.012,0.347,0.486,10.067,2101.524,0.333,3.493,0.249,36.726,1361.02,0.126,-6.133,4,0.0,0.0,2.21
