max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
4600.59,0.132,1.518,0.395,0.575,9.981,2607.649,0.406,3.78,0.204,31.809,1373.327,0.353,7.101,11,0,0,4.699
5379.517,0.124,1.392,0.202,0.526,9.048,2601.56,0.483,3.498,0.299,36.337,1529.27,0.61,0.802,11,0.183,0.3,3.262
4932.301,0.176,2.619,0.377,0.422,9.472,2105.974,0.342,3.797,0.221,36.505,1325.761,0.31,3.097,12,0.03,0.15,2.387
5647.325,0.133,1.955,0.209,0.383,9.414,2375.544,0.477,1.999,0.272,36.191,1298.425,0.59,2.973,11,0.04,0.15,3.18
4995.212,0.193,2.166,0.352,0.448,10.324,2286.552,0.345,1.696,0.238,33.952,1415.664,0.515,6.791,11,0,0,2.461
6264.28,0.159,2.905,0.372,0.409,10.26,2170.646,0.335,1.255,0.247,34.123,1374.849,0.641,6.925,11,0,0,2.071
6442.276,0.167,1.12,0.283,0.407,10.592,2048.438,0.485,3.616,0.212,34.389,1370.194,0.617,4.526,12,0,0,2.307
5894.522,0.134,2.2,0.322,0.419,10.179,2228.458,0.296,3.78,0.288,36.402,1617.116,0.162,2.07,11,0.108,0.25,4.013
6234.386,0.146,1.72,0.201,0.377,9.387,2541.516,0.436,2.741,0.29,32.282,1560.899,0.453,6.314,11,0,0,2.231
6497.554,0.155,1.519,0.399,0.354,8.609,2200.621,0.411,2.204,0.214,34.915,1339.484,0.37,5.353,11,0,0,3.123
4589.445,0.181,2.333,0.33,0.302,8.865,2426.78,0.296,1.244,0.267,32.743,1465.852,0.645,7.357,11,0,0,3.155
6608.679,0.145,2.837,0.282,0.475,8.013,2120.352,0.3,3.225,0.242,32.298,1586.879,0.419,6.64,10,0,0,4.753
4877.848,0.148,2.273,0.275,0.518,8.538,2674.686,0.312,2.021,0.291,35.614,1506.539,0.423,2.366,7,0.068,0.2,3.479
5732.186,0.126,1.604,0.284,0.386,8.116,2539.996,0.208,1.747,0.222,34.826,1475.828,0.501,5.941,12,0,0,1.345
5895.192,0.18,1.255,0.383,0.347,8.566,2131.58,0.237,2.125,0.245,32.646,1351.297,0.393,3.395,11,0.011,0.15,2.824
6132.197,0.145,1.164,0.211,0.486,9.766,2113.631,0.481,1.829,0.288,34.589,1369.042,0.603,4.803,10,0,0,4.043
5891.012,0.111,2.088,0.248,0.582,10.239,2352.913,0.338,2.822,0.276,35.309,1375.52,0.291,2.513,11,0.021,0.1,2.906
5087.737,0.127,1.5,0.28,0.49,10.588,2358.312,0.294,2.184,0.235,36.669,1345.629,0.376,1.369,10,0.132,0.2,4.409
6194.372,0.11,2.603,0.346,0.446,8.547,2067.605,0.371,2.562,0.22,35.251,1364.849,0.302,4.222,11,0,0,2.012
5342.068,0.185,2.059,0.387,0.443,9.132,2112.559,0.243,1.438,0.223,33.033,1287.386,0.589,6.253,11,0,0,4.05
4228.588,0.143,2.162,0.222,0.419,11.6,2256.208,0.485,3.722,0.227,36.242,1387.442,0.617,-4.6,11,0,0,3.135
5563.822,0.185,2.212,0.25,0.514,10.072,2377.653,0.251,1.509,0.271,35.632,1403.722,0.569,1.511,9,0.123,0.3,2.955
5590.796,0.173,1.628,0.38,0.543,8.683,2481.834,0.276,2.471,0.283,36.409,1339.853,0.294,1.711,12,0.043,0.2,1.486
5034.086,0.19,2.955,0.311,0.489,8.896,2142.712,0.285,2.619,0.249,32.765,1215.953,0.478,7.083,9,0,0,2.498
6053.409,0.102,2.368,0.218,0.497,8.156,2491.591,0.239,2.16,0.23,32.236,1276.21,0.383,6.732,11,0,0,1.818
4468.319,0.128,1.08,0.209,0.356,9.281,2081.574,0.368,2.904,0.252,32.393,1618.842,0.46,3.939,11,0,0,2.879
4711.214,0.123,2.222,0.344,0.43,10.002,2091.646,0.497,2.118,0.206,34.056,1577.909,0.657,7.171,10,0,0,2.167
5818.01,0.107,1.199,0.328,0.471,11.996,2552.16,0.369,1.231,0.252,36.002,1411.473,0.648,-5.063,10,0,0,3.484
6197.091,0.184,1.035,0.266,0.449,11.69,2500.202,0.279,1.62,0.287,34.171,1565.995,0.537,6.44,11,0,0,1.604
5212.109,0.19,1.612,0.277,0.335,9.635,2127.853,0.439,2.741,0.202,34.143,1589.097,0.463,4.591,12,0,0,4.399
6947.921,0.195,2.647,0.239,0.44,11.889,2149.582,0.388,2.527,0.253,35.902,1358.112,0.323,1.687,11,0.106,0.2,4.414
5225.789,0.133,1.428,0.371,0.538,10.745,2236.642,0.259,1.077,0.293,33.029,1397.974,0.692,5.126,12,0,0,4.572
6889.534,0.193,1.297,0.312,0.338,9.242,2117.591,0.305,1.918,0.246,32.961,1365.852,0.452,6.178,10,0,0,4.478
4852.809,0.137,2.207,0.237,0.417,8.779,2617.836,0.23,1.629,0.233,35.945,1372.632,0.535,1.442,12,0.125,0.2,3.733
5493.183,0.129,1.303,0.292,0.546,10.487,2263.97,0.243,2.228,0.223,35.737,1356.193,0.363,1.052,12,0.17,0.3,3.822
6762.947,0.135,1.335,0.282,0.516,10.422,2086.723,0.401,3.812,0.265,32.539,1233.727,0.337,6.459,11,0,0,3.21
6551.522,0.116,1.24,0.345,0.351,8.587,2242.714,0.386,1.817,0.279,34.163,1432.534,0.481,5.207,11,0,0,2.225
6075.04,0.197,2.308,0.268,0.399,9.249,2145.476,0.244,1.905,0.229,34.332,1491.795,0.456,6.138,11,0,0,4.97
5888.283,0.138,1.863,0.266,0.492,10.184,2428.59,0.224,1.763,0.257,33.805,1260.397,0.496,5.07,10,0,0,2.783
4620.575,0.118,1.897,0.284,0.573,11.844,2192.412,0.319,2.325,0.211,36.218,1647.618,0.336,0.569,11,0.19,0.25,5.683
4524.786,0.196,2.051,0.328,0.344,10.991,2153.889,0.346,1.496,0.257,34.871,1432.444,0.573,5.83,10,0,0,1.926
6282.052,0.183,2.989,0.322,0.503,9.541,2056.858,0.395,2.436,0.225,32.258,1331.062,0.494,7.41,11,0,0,4.309
6987.888,0.154,2.568,0.285,0.563,8.257,2383.523,0.382,1.156,0.274,32.191,1486.047,0.67,5.98,11,0,0,2.591
6270.068,0.108,1.658,0.299,0.397,9.026,2212.383,0.365,1.901,0.3,34.921,1286.325,0.457,6.107,12,0,0,2.623
4750.668,0.151,1.546,0.355,0.312,8.934,2076.848,0.498,1.29,0.283,34.701,1576.761,0.66,5.713,10,0,0,3.52
4914.435,0.188,1.119,0.316,0.426,11,2633.895,0.249,1.979,0.233,36.55,1551.865,0.441,1.179,12,0.173,0.25,5.361
6879.368,0.168,2.001,0.262,0.315,9.659,2536.681,0.257,2.905,0.207,32.673,1409.528,0.37,3.002,11,0.022,0.1,3.268
6355.345,0.159,2.977,0.206,0.377,9.611,2548.818,0.436,1.612,0.231,34.523,1295.409,0.539,5.896,12,0,0,1.827
5338.176,0.137,2.402,0.211,0.488,11.028,2600.988,0.351,2.496,0.238,34.03,1559.483,0.397,6.434,11,0,0,0.776
6821.878,0.164,1.575,0.301,0.335,11.347,2067.079,0.497,2.723,0.226,33.732,1480.274,0.657,5.837,12,0,0,2.466
4315.536,0.166,1.81,0.303,0.327,11.02,2050.809,0.252,1.613,0.244,34.849,1442.454,0.539,6.084,11,0,0,1.737
5222.395,0.127,2.455,0.327,0.451,11.275,2600.146,0.466,2.349,0.246,34.294,1291.721,0.553,7.061,11,0,0,2.04
4414.322,0.177,2.04,0.338,0.442,9.633,2466.959,0.235,2.877,0.268,36.323,1432.604,0.239,1.58,10,0.124,0.2,3.518
4423.975,0.195,2.059,0.343,0.305,9.219,2494.681,0.34,1.92,0.268,36.238,1573.726,0.451,1.365,10,0.144,0.25,3.359
4575.595,0.196,1.296,0.257,0.536,9.963,2371.75,0.495,1.864,0.217,34.027,1361.682,0.65,6.876,11,0,0,2.043
5130.861,0.133,1.036,0.364,0.579,8.289,2073.862,0.202,2.795,0.211,34.039,1575.968,0.482,6.235,11,0,0,1.478
5854.215,0.147,2.329,0.346,0.368,9.484,2548.001,0.476,1.054,0.259,33.284,1406.437,0.699,6.254,10,0,0,3.086
6717.367,0.197,1.113,0.32,0.489,8.602,2426.521,0.394,2.714,0.25,35.41,1332.735,0.444,0.852,9,0.199,0.3,3.636
4203.227,0.19,2.284,0.249,0.424,9.713,2572.183,0.493,1.328,0.225,33.01,1295.075,0.643,6.653,12,0,0,3.667
6923.399,0.191,2.216,0.345,0.402,10.264,2422.73,0.241,1.923,0.278,33.221,1616.238,0.451,6.558,11,0,0,4.175
5857.782,0.142,1.297,0.338,0.352,10.601,2110.723,0.221,1.15,0.243,33.716,1443.671,0.671,5.882,10,0,0,4.089
5958.271,0.121,1.77,0.321,0.576,10.108,2456.387,0.334,1.598,0.228,33.466,1629.321,0.543,6.233,11,0,0,4.046
4416.251,0.148,2.613,0.261,0.496,11.206,2531.473,0.233,3.001,0.269,32.764,1420.689,0.306,7.133,10,0,0,4.368
6280.905,0.124,2.976,0.384,0.383,10.45,2268.865,0.499,2.532,0.289,34.022,1328.46,0.663,7.212,12,0,0,1.865
5669.947,0.164,2.124,0.26,0.466,10.58,2141.203,0.259,1.287,0.23,32.853,1618.234,0.632,7.145,12,0,0,3.862
5542.627,0.186,1.567,0.355,0.348,11.808,2648,0.23,3.437,0.266,34.765,1526.477,0.304,5.872,10,0,0,2.742
6647.088,0.114,1.354,0.284,0.588,10.912,2119.138,0.442,3.217,0.212,33.859,1434.854,0.473,6.941,12,0,0,3.525
4530.285,0.197,2.116,0.32,0.38,9.121,2517.356,0.44,2.341,0.235,35.003,1546.51,0.467,5.183,12,0,0,1.56
5604.395,0.148,2.431,0.367,0.532,9.579,2381.902,0.308,2.578,0.248,34.525,1527.253,0.263,6.619,9,0,0,2.493
4797.488,0.1,1.803,0.37,0.466,11.808,2277.629,0.252,1.33,0.297,35.207,1334.865,0.62,6.095,12,0,0,1.929
6839.921,0.143,1.615,0.332,0.301,10.486,2153.028,0.327,1.625,0.267,35.533,1216.137,0.536,-4.853,10,0,0,3.116
5758.686,0.177,2.075,0.273,0.467,11.82,2270.511,0.442,1.484,0.262,31.739,1485.169,0.576,5.22,11,0,0,1.265
6435.287,0.104,1.668,0.248,0.315,8.772,2347.688,0.466,2.397,0.26,32.558,1551.511,0.553,4.2,12,0,0,3.735
4243.601,0.138,1.395,0.274,0.347,10.063,2087.475,0.423,2.37,0.255,34.61,1526.149,0.41,3.735,10,0.021,0.1,3.786
5728.432,0.195,1.687,0.228,0.5,8.634,2203.332,0.361,2.913,0.209,34.017,1426.674,0.349,5.962,11,0,0,3.093
5642.458,0.17,1.325,0.251,0.369,10.905,2567.343,0.496,3.112,0.271,33.664,1605.833,0.653,6.828,12,0,0,2.211
5307.918,0.184,1.139,0.204,0.441,11.515,2444.997,0.275,2.809,0.252,33.048,1234.815,0.43,5.705,11,0,0,1.459
5334.222,0.143,1.873,0.2,0.448,9.482,2320.765,0.476,3.041,0.285,31.766,1344.111,0.587,6.269,11,0,0,2.951
5836.092,0.125,2.794,0.342,0.484,8.029,2316.064,0.417,3.26,0.217,35.124,1264.067,0.397,5.733,10,0,0,4.667
5616.38,0.125,1.021,0.201,0.477,11.001,2613.601,0.362,1.708,0.237,32.457,1576.827,0.512,6.702,11,0,0,3.994
5539.253,0.195,2.069,0.395,0.377,11.168,2438.044,0.284,2.342,0.251,33.766,1305.734,0.331,6.918,9,0,0,1.7
5887.179,0.113,1.489,0.275,0.594,11.724,2622.078,0.306,1.152,0.218,32.758,1566.553,0.671,6.3,11,0,0,2.918
6200.561,0.133,1.956,0.232,0.543,9.986,2299.027,0.306,1.885,0.255,32.275,1263.767,0.461,7.126,8,0,0,2.978
6605.827,0.179,1.49,0.254,0.436,11.647,2218.952,0.262,1.44,0.203,31.86,1585.884,0.589,2.969,12,0.039,0.15,5.499
6688.594,0.18,2.238,0.389,0.415,10.447,2104.831,0.453,3.267,0.218,32.873,1406.477,0.51,6.66,12,0,0,3.305
6544.459,0.16,1.918,0.367,0.564,8.218,2552.258,0.259,1.003,0.253,32.831,1258.928,0.713,6.421,11,0,0,3.81
6389.757,0.158,2.449,0.215,0.415,10.351,2522.076,0.208,2.985,0.267,32.91,1550.034,0.386,7.254,12,0,0,2.024
6879.515,0.13,2.182,0.379,0.582,9.545,2223.574,0.354,1.01,0.231,33.617,1304.236,0.711,6.209,12,0,0,1.773
6743.349,0.17,1.772,0.394,0.554,10.139,2425.668,0.268,1.53,0.208,34.017,1550.201,0.563,6.605,11,0,0,1.979
5717.206,0.191,1.984,0.364,0.589,10.219,2561.924,0.242,2.545,0.203,32.173,1484.658,0.273,7.199,10,0,0,2.938
6753.881,0.186,1.088,0.309,0.55,11.509,2380.148,0.462,1.853,0.238,33.672,1506.218,0.54,6.659,11,0,0,3.866
4319.722,0.192,1.07,0.296,0.54,11.628,2688.923,0.479,1.714,0.24,36.495,1328.451,0.597,1.387,12,0.142,0.2,4.764
6904.213,0.188,1.016,0.344,0.424,9.858,2457.039,0.356,1.536,0.266,32.427,1321.487,0.561,4.757,10,0,0,2.383
6098.858,0.125,2.659,0.254,0.534,11.337,2051.413,0.279,2.945,0.273,34.725,1305.573,0.329,6.54,11,0,0,1.797
5129.253,0.193,2.475,0.285,0.462,10.908,2591.636,0.211,3.154,0.217,36.699,1467.36,0.297,2.625,12,0.035,0.15,1.859
6405.977,0.2,1.17,0.277,0.514,10.489,2125.398,0.498,2.444,0.242,34.649,1323.796,0.66,3.371,11,0.015,0.1,3.044
6118.049,0.133,2.026,0.239,0.397,8.579,2146.457,0.371,3.828,0.217,34.79,1313.136,0.317,5.821,11,0,0,0.782
5189.008,0.159,1.498,0.367,0.488,11.379,2163.177,0.242,3.644,0.205,32.233,1524.538,0.251,6.616,11,0,0,2.464
6067.446,0.132,1.35,0.295,0.543,9.025,2048.048,0.227,3.752,0.212,34.822,1301.318,0.325,4.405,12,0,0,1.785
6766.847,0.11,1.955,0.322,0.596,11.544,2367.639,0.277,1.434,0.217,35.496,1427.442,0.59,1.671,9,0.099,0.25,2.234
6684.187,0.127,1.115,0.303,0.536,8.328,2181.993,0.43,2.496,0.262,32.396,1371.103,0.443,6.004,12,0,0,3.298
6542.327,0.188,1.164,0.264,0.311,10.165,2087.588,0.307,2.316,0.271,33.099,1401.065,0.418,5.974,11,0,0,3.743
5250.568,0.19,2.938,0.388,0.447,11.248,2408.601,0.257,3.798,0.276,36.129,1544.972,0.469,2.298,11,0.067,0.2,3.299
5903.381,0.169,2.828,0.292,0.336,11.229,2113.35,0.417,1.359,0.285,32.165,1354.986,0.612,7.56,12,0,0,3.465
5329.532,0.171,1.411,0.292,0.416,10.153,2433.396,0.367,3.156,0.209,32.004,1620.306,0.294,5.996,11,0,0,3.718
5672.451,0.133,1.918,0.358,0.541,8.926,2249.892,0.21,2.803,0.226,34.231,1615.182,0.3,6.836,11,0,0,1.844
5340.224,0.164,1.477,0.287,0.317,10.084,2474.84,0.466,2.357,0.206,36.593,1333.052,0.553,1.485,11,0.149,0.25,5.579
6042.017,0.181,1.936,0.215,0.595,8.934,2197.669,0.312,1.116,0.241,33.083,1444.793,0.681,6.516,10,0,0,1.984
5999.556,0.119,1.105,0.334,0.446,9.062,2560.089,0.441,1.919,0.244,33.974,1335.335,0.47,6.148,11,0,0,2.024
6124.163,0.104,2.086,0.353,0.34,11.568,2208.097,0.466,1.379,0.299,32.142,1517.75,0.606,7.006,11,0,0,3.218
6450.302,0.138,2.624,0.25,0.428,9.656,2066.603,0.233,3.489,0.267,33.734,1460.652,0.312,6.562,11,0,0,3.433
5913.251,0.118,2.6,0.29,0.376,10.898,2644.855,0.287,1.036,0.298,35.524,1217.472,0.704,0.365,10,0.007,0.1,3.385
5039.086,0.149,1.795,0.355,0.337,8.357,2487.273,0.212,3.874,0.248,32.403,1322.895,0.326,5.608,9,0,0,4.42
6957.257,0.153,1.631,0.22,0.314,10.15,2143.373,0.268,2.232,0.267,35.171,1273.641,0.372,2.924,10,0.038,0.15,2.327
4278.943,0.107,2.209,0.274,0.373,9.915,2330.483,0.267,3.541,0.217,31.869,1283.704,0.287,6.55,10,0,0,2.546
6767.683,0.188,1.137,0.273,0.49,8.729,2113.794,0.492,1.303,0.208,33.258,1559.369,0.64,4.118,11,0.003,0.05,4.75
6657.808,0.132,2.336,0.39,0.401,10.785,2562.912,0.311,3.263,0.237,32.254,1305.577,0.198,7.429,11,0,0,2.758
5376.327,0.108,2.612,0.227,0.346,8.776,2436.903,0.469,1.063,0.222,34.345,1250.508,0.696,4.84,12,0,0,1.692
4941.674,0.174,1.142,0.282,0.545,9.683,2128.519,0.451,2.106,0.201,32.509,1390.15,0.503,2.93,12,0.047,0.2,5.883
5519.79,0.15,2.577,0.216,0.573,8.752,2320.091,0.32,1.058,0.21,33.539,1583.924,0.698,7.573,10,0,0,3.417
4297.526,0.177,1.567,0.269,0.531,10.506,2441.455,0.235,1.443,0.219,33.182,1481.941,0.588,6.661,12,0,0,5.353
5117.292,0.128,1.608,0.375,0.414,10.297,2688.535,0.352,2.624,0.287,32.609,1570.001,0.25,6.512,12,0,0,2.543
5280.772,0.178,2.5,0.209,0.516,10.954,2138.47,0.397,2.52,0.223,32.165,1370.176,0.403,6.07,11,0,0,3.447
6354.19,0.1,1.582,0.248,0.356,10.214,2086.816,0.229,3.026,0.29,32.105,1443.479,0.333,4.625,12,0,0,1.863
5852.197,0.122,1.708,0.241,0.598,9.937,2285.392,0.25,2.401,0.206,36.098,1227.813,0.314,1.452,11,0.133,0.25,4.212
5738.08,0.194,1.855,0.363,0.575,9.675,2072.259,0.381,1.713,0.265,34.393,1295.864,0.511,6.721,11,0,0,2.017
4869.44,0.195,1.346,0.255,0.417,9.253,2630.287,0.393,1.442,0.221,32.859,1256.766,0.588,6.289,12,0,0,2.915
4705.548,0.146,2.372,0.391,0.358,9.101,2146.343,0.392,3.021,0.29,33.486,1486.712,0.307,6.423,11,0,0,3.429
6822.362,0.166,2.587,0.338,0.447,8.095,2111.049,0.239,2.695,0.242,34.538,1389.634,0.294,5.729,11,0,0,2.399
5582.146,0.167,2.192,0.348,0.336,11.753,2319.942,0.381,3.065,0.288,31.721,1569.232,0.328,5.563,11,0,0,4.385
4232.246,0.126,1.853,0.262,0.416,10.042,2071.149,0.4,1.518,0.292,36.145,1274.746,0.566,2.83,11,0.042,0.2,3.104
5650.066,0.187,2.661,0.362,0.491,10.728,2324.436,0.409,1.437,0.296,36.544,1306.892,0.589,-2.523,10,0,0,3.936
4521.418,0.105,1.731,0.29,0.512,11.688,2365.329,0.297,1.773,0.283,35.378,1564.913,0.493,1.172,9,0.153,0.25,4.678
6453.839,0.118,2.655,0.357,0.375,10.393,2246.592,0.374,2.84,0.269,32.197,1643.247,0.327,7.714,11,0,0,3.622
4571.829,0.123,1.103,0.265,0.525,9.34,2107.943,0.474,3.599,0.271,35.814,1414.726,0.58,-2.116,11,0,0,3.797
5369.174,0.116,1.179,0.398,0.307,8.653,2510.465,0.442,2.822,0.283,35.851,1466.878,0.473,1.363,12,0.164,0.3,3.114
5371.087,0.127,1.593,0.228,0.574,8.599,2217.187,0.324,1.511,0.265,33.677,1580.989,0.568,5.547,12,0,0,1.674
5807.329,0.197,2.096,0.288,0.393,11.184,2438.814,0.215,3.556,0.223,32.165,1390.743,0.313,7.046,10,0,0,2.864
5951.857,0.177,1.87,0.304,0.404,8.74,2081.077,0.42,3.417,0.21,35.249,1536.484,0.4,0.537,11,0.066,0.2,4.42
5742.531,0.11,2.827,0.353,0.449,11.947,2076.489,0.414,2.644,0.211,34.204,1419.772,0.413,6.448,11,0,0,1.42
5131.104,0.124,2.672,0.259,0.425,11.043,2486.357,0.374,1.779,0.295,35.048,1567.951,0.492,6.581,12,0,0,0.794
6645.154,0.167,2.65,0.39,0.474,11.101,2250.054,0.472,1.745,0.271,32.676,1255.969,0.573,2.69,12,0.065,0.15,4.715
4516.315,0.196,2.709,0.327,0.411,10.272,2298.218,0.412,1.761,0.291,35.309,1583.381,0.497,3.034,11,0.02,0.15,3.408
6595.501,0.171,2.771,0.349,0.334,8.127,2263.132,0.318,3.012,0.294,36.435,1495.071,0.385,2.028,9,0.099,0.2,2.489
6517.278,0.187,1.611,0.233,0.596,8.647,2184.455,0.4,1.093,0.246,33.805,1471.048,0.688,4.343,11,0,0,3.433
4998.974,0.15,2.074,0.283,0.359,8.387,2651.074,0.315,1.523,0.213,36.692,1527.05,0.565,0.536,9,0.238,0.3,4.431
5420.998,0.133,1.561,0.241,0.33,10.786,2489.209,0.338,2.615,0.255,36.081,1559.904,0.34,1.39,11,0.153,0.25,4.474
4727.343,0.11,1.284,0.304,0.579,11.277,2531.784,0.347,3.497,0.21,36.3,1571.602,0.358,0.879,11,0.184,0.3,3.632
4387.541,0.138,2.978,0.348,0.404,11.104,2111.541,0.336,3.215,0.267,35.443,1323.945,0.489,4.04,10,0,0,2.496
4635.305,0.156,1.825,0.355,0.315,10.569,2099.211,0.354,3.616,0.232,34.378,1221.367,0.37,6.134,10,0,0,1.938
5456.343,0.164,1.443,0.34,0.358,8.057,2600.692,0.379,3.773,0.249,33.577,1205.184,0.284,6.605,10,0,0,2.507
5627.273,0.128,1.827,0.242,0.365,10.076,2698.166,0.376,2.421,0.25,32.164,1380.328,0.309,6.774,10,0,0,2.242
5215.75,0.151,2.961,0.239,0.329,8.525,2402.167,0.353,3.759,0.238,33.263,1221.394,0.48,5.563,10,0,0,2.239
6292.559,0.101,2.524,0.21,0.37,9.857,2357.448,0.237,3.349,0.216,36.483,1554.791,0.4,4.204,11,0,0,0.773
4729.795,0.142,2.313,0.267,0.497,10.221,2567.529,0.448,1.072,0.269,32.656,1344.435,0.694,4.767,11,0,0,4.46
6984.671,0.129,1.081,0.28,0.411,10.115,2162.842,0.249,2.233,0.204,34.598,1225.693,0.46,0.845,11,0.198,0.3,3.533
5275.67,0.137,2.672,0.358,0.328,11.517,2231.181,0.235,3.852,0.28,32.905,1543.852,0.344,4.869,11,0,0,3.537
5592.821,0.119,2.989,0.263,0.489,8.382,2436.902,0.419,1.677,0.28,35.451,1215.236,0.521,1.052,10,0.161,0.25,5.201
6435.315,0.191,1.76,0.352,0.31,8.538,2339.813,0.376,1.526,0.204,33.494,1351.606,0.564,4.458,11,0,0,3.893
6155.601,0.199,2.195,0.341,0.334,8.616,2161.272,0.256,3.232,0.286,32.588,1207.094,0.332,5.784,11,0,0,2.237
6250.484,0.189,2.756,0.316,0.597,10.478,2643.762,0.482,3.854,0.278,36.478,1221.865,0.607,1.913,12,0.111,0.25,3.475
4946.199,0.131,2.13,0.212,0.461,10.983,2054.054,0.26,2.619,0.208,32.27,1290.413,0.394,3.46,12,0.005,0.05,3.934
6977.608,0.115,1.701,0.372,0.333,9.195,2542.886,0.375,1.71,0.207,32.306,1373.457,0.511,6.116,12,0,0,3.884
6464.198,0.183,2.863,0.312,0.547,10.919,2647.58,0.201,2.246,0.206,35.277,1392.311,0.431,5.609,12,0,0,2.737
5371.09,0.187,1.951,0.38,0.583,10.035,2241.828,0.216,1.857,0.225,35.898,1296.953,0.469,0.482,10,0.218,0.3,2.406
4416.7,0.144,1.642,0.36,0.572,8.994,2076.185,0.239,3.728,0.269,34.98,1469.193,0.239,3.114,10,0.028,0.1,4.319
4498.584,0.184,2.357,0.381,0.324,8.248,2277.34,0.213,2.77,0.242,32.047,1425.26,0.352,5.709,12,0,0,2.663
5116.187,0.173,1.494,0.251,0.319,10.731,2625.986,0.308,3.072,0.216,33.479,1573.387,0.362,4.687,11,0,0,2.112
5752.594,0.189,2.334,0.245,0.533,10.99,2462.605,0.336,3.233,0.239,35.652,1325.176,0.3,0.738,11,0.029,0.15,1.742
6964.19,0.102,1.163,0.209,0.479,9.278,2158.701,0.358,2.116,0.229,32.96,1225.52,0.418,5.662,11,0,0,2.25
6663.973,0.176,1.992,0.287,0.467,9.851,2342.165,0.232,1.25,0.248,35.748,1592.639,0.643,-0.431,9,0,0,3.015
6660.885,0.157,2.6,0.2,0.49,10.378,2169.106,0.419,2.748,0.268,36.531,1354.028,0.429,2.464,10,0.09,0.2,4.355
6817.671,0.126,2.988,0.361,0.526,11.522,2154.373,0.271,2.868,0.26,32.821,1540.547,0.494,7.046,11,0,0,2.381
4518.267,0.153,1.702,0.348,0.524,11.61,2354.91,0.463,1.551,0.201,35.427,1452.526,0.557,2.967,9,0.045,0.15,2.996
6265.754,0.175,1.916,0.286,0.431,8.06,2240.571,0.206,1.602,0.279,36.503,1585.985,0.542,1.24,12,0.151,0.3,5.082
4598.895,0.167,2.626,0.345,0.432,11.913,2168.063,0.422,2.279,0.206,33.554,1615.295,0.407,7.684,11,0,0,4.429
6198.429,0.107,2.77,0.213,0.508,8.832,2219.046,0.252,3.361,0.275,32.782,1470.895,0.391,5.741,11,0,0,1.587
4969.299,0.149,1.101,0.286,0.532,8.574,2465.206,0.457,1.996,0.267,34.507,1428.192,0.523,5.631,11,0,0,2.12
5091.884,0.155,2.194,0.269,0.38,11.552,2571.465,0.228,2.58,0.252,32.804,1437.906,0.263,6.532,10,0,0,1.633
5698.542,0.147,2.102,0.306,0.51,10.915,2195.43,0.23,1.681,0.231,31.969,1363.346,0.52,5.08,10,0,0,2.807
6498.984,0.114,2.177,0.294,0.44,10.205,2116.782,0.299,1.342,0.272,32.515,1442.517,0.617,6.21,11,0,0,4.87
5152.798,0.146,2.988,0.388,0.406,11.867,2190.674,0.401,1.761,0.288,31.889,1304.016,0.497,6.417,11,0,0,2.479
5822.823,0.187,2.194,0.219,0.414,11.509,2149.134,0.481,2.317,0.223,34.886,1492.111,0.603,6.537,10,0,0,1.581
4366.527,0.193,2.558,0.25,0.525,11.523,2426.531,0.214,2.947,0.204,32.845,1466.551,0.287,6.816,12,0,0,4.172
4829.975,0.116,1.49,0.273,0.459,11.533,2546.918,0.455,3.857,0.23,34.343,1350.131,0.517,3.242,12,0.012,0.1,2.696
6448.029,0.155,1.209,0.201,0.565,11.932,2236.903,0.244,3.199,0.248,36.359,1328.903,0.426,1.35,10,0.168,0.25,2.976
4945.926,0.154,1.417,0.269,0.54,9.371,2683.781,0.213,3.439,0.231,33.392,1598.506,0.291,6.852,10,0,0,3.942
5833.919,0.106,1.314,0.242,0.382,9.22,2504.387,0.481,2.123,0.211,36.001,1567.629,0.603,2.02,12,0.075,0.2,2.097
4560.862,0.131,1.535,0.256,0.593,10.219,2558.357,0.321,3.049,0.224,35.206,1411.336,0.269,5.234,11,0,0,2.755
5446.071,0.184,2.23,0.311,0.493,9.298,2100.907,0.379,3.095,0.273,36.249,1243.013,0.263,2.075,11,0.106,0.25,3.412
4700.257,0.158,1.395,0.301,0.542,9.598,2411.346,0.323,2.241,0.224,32.258,1414.598,0.36,5.24,10,0,0,3.524
4953.602,0.171,2.969,0.263,0.441,11.345,2222.711,0.328,3.059,0.258,35.418,1474.502,0.484,4.899,11,0,0,2.497
6315.923,0.163,1.723,0.356,0.317,10.535,2126.294,0.271,2.838,0.263,31.875,1404.846,0.366,4.072,11,0.012,0.1,4.754
4984.12,0.138,2.374,0.286,0.361,10.588,2627.335,0.273,3.749,0.292,32.564,1335.195,0.278,3.152,12,0.013,0.1,4.49
5400.271,0.109,1.906,0.233,0.433,11.947,2555.373,0.309,2.379,0.208,33.697,1639.778,0.334,6.711,11,0,0,2.776
5250.408,0.13,1.409,0.334,0.591,9.633,2056.327,0.313,1.885,0.202,35.795,1207.311,0.461,0.401,11,0.233,0.3,2.828
5236.779,0.194,2.716,0.374,0.474,9.781,2371.752,0.323,1.848,0.294,33.519,1243.025,0.472,7.374,11,0,0,2.813
