max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
5194.293,0.166,1.125,0.342,0.417,9.284,2482.445,0.43,3.496,0.238,32.322,1214.346,0.438,0.429,10,1.634,2.3
5786.948,0.152,1.955,0.349,0.479,9.922,2398.771,0.284,3.53,0.252,32.736,1200.201,0.2,1.589,2,0.795,1.7
4663.834,0.155,1.005,0.343,0.487,10.023,2391.477,0.317,1.051,0.256,34.833,1211.77,0.7,-3.16,5,0,0
5736.589,0.153,1.005,0.343,0.437,10.025,2605.33,0.272,1.059,0.252,34.833,1210.525,0.697,-3.781,8,0,0
5796.669,0.151,2.059,0.344,0.473,10.311,2402.852,0.294,3.531,0.248,33.689,1403.452,0.064,2.142,4,0.605,1.4
5789.553,0.156,1.036,0.345,0.488,10.004,2618.14,0.285,1.608,0.245,32.653,1210.491,0.541,-1.615,5,0,0
5794.575,0.156,1.017,0.345,0.478,10.011,2525.489,0.285,1.636,0.245,32.31,1212.277,0.533,0.196,5,1.899,2.35
5194.293,0.166,1.125,0.342,0.417,9.284,2482.445,0.43,3.445,0.256,32.331,1214.346,0.438,0.511,9,1.363,1.9
4831.252,0.154,1.41,0.335,0.476,9.667,2591.578,0.284,3.498,0.211,32.228,1204.752,0.295,0.758,8,1.238,1.9
5786.25,0.153,1.071,0.345,0.489,10.061,2397.911,0.284,3.494,0.257,32.531,1255.117,0.465,0.666,3,1.288,1.9
5789.577,0.156,1.017,0.345,0.479,10.01,2400.234,0.285,1.22,0.252,32.319,1213.359,0.651,-2.706,4,0,0
5604.464,0.152,1.872,0.343,0.436,9.854,2604.435,0.284,3.387,0.261,32.511,1258.503,0.161,0.991,7,1.099,1.8
5604.464,0.152,1.652,0.345,0.477,9.854,2584.182,0.284,3.383,0.251,32.434,1256.788,0.174,1.203,6,0.992,1.7
5008.286,0.156,1.005,0.343,0.438,10.023,2583.952,0.285,1.059,0.256,34.833,1210.73,0.697,-3.518,7,0,0
5786.912,0.153,1.95,0.345,0.479,9.926,2392.484,0.283,3.581,0.247,33.197,1388.993,0.074,2.141,2,0.588,1.4
5461.274,0.151,2.059,0.345,0.461,10.311,2402.852,0.294,3.595,0.248,33.69,1391.196,0.078,1.728,5,0.749,1.55
5779.009,0.152,1.021,0.356,0.479,10.01,2527.077,0.285,1.58,0.254,32.319,1213.359,0.549,-1.904,5,0,0
4663.211,0.156,1.005,0.343,0.487,10.023,2583.727,0.313,1.059,0.256,34.833,1210.733,0.697,-3.371,6,0,0
5786.912,0.153,1.873,0.345,0.479,9.926,2392.484,0.283,3.581,0.247,33.023,1398.226,0.07,1.825,3,0.707,1.55
5590.975,0.155,1.538,0.341,0.479,9.987,2613.266,0.312,3.498,0.248,32.631,1209.65,0.231,1.04,5,1.09,1.8
5762.143,0.155,1.002,0.343,0.417,9.236,2605.261,0.284,3.195,0.252,32.578,1210.628,0.499,0.561,8,1.467,2.1
5805.257,0.155,1.005,0.343,0.488,9.237,2611.416,0.285,1.355,0.255,32.649,1210.523,0.613,-2.471,6,0,0
5786.952,0.157,1.956,0.335,0.438,10.019,2609.809,0.294,3.445,0.256,32.436,1347.999,0.124,1.231,4,0.968,1.7
5780.012,0.155,1.002,0.343,0.487,9.236,2605.261,0.285,1.35,0.252,32.649,1210.523,0.614,-2.954,6,0,0
5600.976,0.154,1.307,0.346,0.477,9.989,2394.453,0.308,3.479,0.256,32.512,1204.752,0.347,0.913,4,1.163,1.8
5590.975,0.155,1.211,0.341,0.479,9.987,2558.594,0.284,3.498,0.248,32.631,1209.65,0.394,0.863,5,1.199,1.85
5740.998,0.153,1.004,0.343,0.487,10.072,2605.261,0.286,1.4,0.252,32.649,1210.523,0.6,-2.114,6,0,0
5637.367,0.156,1.017,0.345,0.489,10.004,2410.757,0.287,1.642,0.255,32.27,1212.2,0.531,0.37,5,1.73,2.25
5741.312,0.153,1.004,0.343,0.517,9.743,2605.257,0.222,1.399,0.255,32.649,1210.523,0.6,-2.158,8,0,0
5788.138,0.151,2.02,0.344,0.479,9.991,2613.266,0.312,3.494,0.249,32.507,1328.751,0.114,1.383,3,0.892,1.7
5781.061,0.155,1.002,0.343,0.487,9.236,2605.261,0.284,1.165,0.252,32.578,1210.523,0.667,-3.203,6,0,0
5789.505,0.156,1.017,0.345,0.489,10.01,2397.874,0.284,1.248,0.252,32.531,1212.201,0.643,-2.039,4,0,0
5789.577,0.154,1.328,0.345,0.48,9.987,2400.234,0.31,3.599,0.252,32.511,1212.669,0.336,1.072,3,1.075,1.8
5467.221,0.152,1.19,0.345,0.477,9.973,2555.484,0.284,2.21,0.252,32.483,1206.499,0.405,0.607,6,1.45,2.15
5590.975,0.158,2.048,0.341,0.479,9.987,2613.266,0.312,3.498,0.249,32.507,1348.2,0.101,1.493,5,0.843,1.6
4721.692,0.155,1.005,0.343,0.437,9.253,2583.98,0.287,1.092,0.255,34.833,1210.249,0.688,-3.402,8,0,0
5764.242,0.144,1.383,0.345,0.479,10.058,2607.431,0.284,3.488,0.257,32.549,1202.508,0.308,0.934,5,1.151,1.85
5786.912,0.153,1.95,0.341,0.479,9.923,2392.484,0.283,3.58,0.247,33.183,1385.931,0.076,1.899,2,0.673,1.5
5741.111,0.153,1.148,0.341,0.477,10.138,2395.905,0.308,3.581,0.256,32.515,1203.613,0.426,0.852,4,1.205,1.85
5590.975,0.147,1.556,0.341,0.479,9.986,2618.275,0.312,3.779,0.248,32.147,1209.65,0.222,1.119,6,1.044,1.75
5786.907,0.154,1.002,0.343,0.477,9.255,2531.888,0.285,1.092,0.252,34.833,1212.635,0.688,-3.291,6,0,0
5789.705,0.156,1.036,0.345,0.479,10.004,2404.74,0.285,1.608,0.245,32.319,1213.359,0.541,0.234,4,1.898,2.45
5786.952,0.156,1.956,0.352,0.48,9.923,2600.258,0.285,3.445,0.252,32.217,1355.558,0.096,1.778,3,0.712,1.45
4723.881,0.154,1.41,0.336,0.476,9.989,2591.578,0.313,3.495,0.211,32.228,1204.752,0.295,0.841,7,1.2,1.85
5461.54,0.148,2.044,0.335,0.479,10.086,2480.041,0.313,3.541,0.248,32.436,1379.173,0.086,1.666,4,0.756,1.55
5780.012,0.155,1.004,0.343,0.517,9.744,2605.625,0.22,1.631,0.213,32.534,1212.014,0.534,-1.992,8,0,0
5786.907,0.154,1.002,0.343,0.478,9.967,2531.888,0.313,1.092,0.252,34.833,1212.708,0.688,-3.038,5,0,0
5791.415,0.152,2.057,0.338,0.479,9.897,2393.741,0.284,3.494,0.243,32.323,1252.545,0.165,1.607,2,0.772,1.65
5472.299,0.153,1.987,0.341,0.479,9.923,2615.301,0.281,3.58,0.248,33.023,1397.774,0.088,1.588,4,0.795,1.6
5790.33,0.144,1.383,0.345,0.479,10.058,2618.715,0.284,3.488,0.257,32.549,1202.508,0.308,1.096,4,1.062,1.8
5791.381,0.152,1.15,0.331,0.481,9.889,2649.546,0.295,1.015,0.25,35.309,1210.734,0.71,-3.758,5,0,0
5785.5,0.152,1.985,0.337,0.482,10.02,2397.765,0.282,3.564,0.253,35.591,1423.761,0.06,1.701,1,0.768,1.55
4535.075,0.146,1.367,0.335,0.354,8.869,2625.449,0.295,2.899,0.224,32.631,1231.289,0.317,0.619,9,1.295,1.85
5791.646,0.152,1.15,0.338,0.481,9.889,2649.546,0.295,1.015,0.25,35.309,1210.734,0.71,-3.397,4,0,0
5786.416,0.148,1.981,0.337,0.518,9.978,2404.102,0.295,3.503,0.248,35.382,1444.533,0.037,2.329,1,0.558,1.35
5833.901,0.152,1.123,0.346,0.52,9.916,2694.805,0.293,1.586,0.25,32.473,1209.194,0.547,-1.087,6,1.648,1.95
5783.87,0.149,1.089,0.337,0.501,9.901,2404.102,0.295,1.509,0.245,32.503,1201.248,0.569,0.33,4,1.5,1.9
5092.515,0.144,1.111,0.37,0.52,9.916,2650.211,0.262,1.213,0.25,32.554,1231.77,0.653,-2.876,8,0,0
5807.262,0.147,1.227,0.307,0.481,9.909,2542.73,0.281,3.586,0.249,35.487,1211.18,0.386,0.639,4,1.245,1.8
4535.075,0.146,1.367,0.335,0.354,9.861,2625.449,0.295,2.899,0.224,32.608,1256.358,0.317,0.744,8,1.237,1.85
5073.012,0.147,1.826,0.327,0.513,9.977,2474.204,0.282,3.794,0.253,35.359,1384.362,0.125,1.078,6,1.046,1.75
5772.057,0.152,1.153,0.331,0.481,9.872,2648.603,0.275,1.169,0.25,35.309,1210.746,0.666,-3.473,7,0,0
5099.768,0.152,1.585,0.343,0.48,9.169,2652.121,0.294,3.582,0.257,32.547,1208.942,0.208,0.92,6,1.141,1.75
4535.075,0.146,1.247,0.335,0.354,8.869,2625.449,0.295,2.899,0.224,32.429,1231.289,0.376,0.565,9,1.316,1.9
5096.997,0.152,1.058,0.364,0.482,9.889,2579.703,0.302,1.554,0.243,32.96,1215.511,0.556,-1.845,6,1.706,1.95
5821.832,0.144,1.826,0.338,0.478,9.985,2472.667,0.282,3.797,0.253,34.601,1384.577,0.087,1.67,5,0.772,1.6
5790.259,0.144,1.257,0.345,0.481,9.889,2648.044,0.276,1.031,0.251,35.285,1210.734,0.705,-3.288,6,0,0
5790.228,0.144,1.257,0.345,0.481,9.885,2548.134,0.295,3.594,0.251,35.299,1212.249,0.372,0.754,3,1.238,1.8
6458.517,0.151,1.772,0.344,0.446,10.148,2473.341,0.286,3.894,0.248,31.821,1357.621,0.114,1.489,7,0.843,1.6
5821.832,0.144,1.82,0.338,0.479,9.985,2551.171,0.295,3.584,0.246,34.593,1387.311,0.09,1.637,4,0.802,1.55
5821.832,0.149,1.813,0.337,0.483,9.96,2400.394,0.296,3.584,0.253,35.397,1228.306,0.181,1.637,2,0.801,1.55
5791.372,0.152,2.036,0.338,0.481,9.889,2402.419,0.295,1.015,0.254,35.297,1210.734,0.71,1.271,2,0.98,1.65
5790.228,0.147,1.774,0.345,0.481,9.885,2512.308,0.295,3.589,0.251,35.299,1399.601,0.113,1.623,3,0.798,1.55
5795.054,0.152,1.032,0.389,0.523,9.888,2401.407,0.301,1.138,0.247,35.302,1211.014,0.675,-2.694,4,0,0
4550.853,0.152,1.111,0.346,0.567,9.916,2690.75,0.282,1.586,0.25,32.462,1236.522,0.547,-2.408,7,0,0
5783.28,0.148,1.987,0.337,0.477,9.978,2404.102,0.295,3.589,0.248,35.382,1457.063,0.046,1.991,1,0.66,1.45
5789.93,0.144,1.289,0.337,0.481,9.916,2423.686,0.295,3.6,0.253,35.382,1211.494,0.356,1.295,3,0.968,1.7
5802.507,0.147,1.088,0.344,0.478,9.903,2676.652,0.294,1.533,0.25,32.481,1210.368,0.562,-2.108,5,0,0
5103.832,0.146,1.789,0.344,0.477,9.97,2408.753,0.283,3.792,0.249,32.997,1260.262,0.16,1.297,5,0.932,1.75
5803.233,0.144,1.248,0.364,0.485,9.885,2518.926,0.281,1.043,0.249,35.304,1205.64,0.702,-3.027,4,0,0
5785.5,0.144,1.985,0.337,0.482,10.019,2397.765,0.295,3.564,0.253,35.591,1417.533,0.055,1.957,1,0.668,1.45
5791.381,0.152,1.15,0.331,0.481,9.889,2649.546,0.295,1.169,0.25,35.309,1210.818,0.666,-3.179,5,0,0
5803.233,0.144,1.248,0.364,0.485,9.885,2518.926,0.281,1.056,0.251,35.299,1231.502,0.698,-2.756,4,0,0
5096.997,0.146,1.058,0.364,0.482,9.883,2653.195,0.302,1.549,0.25,32.999,1215.519,0.557,-2.276,6,0,0
5761.303,0.152,1.787,0.338,0.483,9.977,2477.036,0.282,3.584,0.246,35.397,1389.418,0.107,1.516,4,0.852,1.6
4985.01,0.149,1.791,0.339,0.482,9.959,2548.951,0.296,3.584,0.246,35.397,1241.911,0.172,1.344,4,0.923,1.7
5098.615,0.156,2.047,0.338,0.481,9.885,2655.372,0.279,3.596,0.251,32.992,1215.829,0.189,1.196,4,0.99,1.7
5802.507,0.147,1.273,0.34,0.519,9.904,2691.217,0.295,3.512,0.25,32.474,1210.672,0.364,0.991,4,1.128,1.8
6501.448,0.145,1.772,0.351,0.446,10.15,2658.812,0.286,3.894,0.248,31.821,1350.799,0.121,1.147,7,1.006,1.75
5777.112,0.152,2.036,0.338,0.477,9.924,2404.079,0.295,1.11,0.251,35.297,1201.783,0.683,1.556,2,0.823,1.65
5896.407,0.148,1.82,0.337,0.483,9.96,2400.394,0.297,3.584,0.253,35.397,1228.306,0.181,1.391,3,0.909,1.7
4535.075,0.152,1.08,0.338,0.565,10.107,2395.142,0.281,1.208,0.247,35.581,1235.02,0.655,-2.185,5,0,0
5777.112,0.152,2.036,0.338,0.477,9.924,2404.079,0.299,1.086,0.251,35.297,1201.783,0.69,1.534,2,0.833,1.65
5103.832,0.152,2.036,0.344,0.477,9.969,2408.753,0.295,3.792,0.249,35.421,1258.87,0.161,1.602,3,0.798,1.65
5767.872,0.146,1.111,0.34,0.564,9.875,2647.716,0.282,1.208,0.247,35.161,1236.618,0.655,-3.4,7,0,0
5099.768,0.152,1.589,0.344,0.48,9.169,2658.585,0.295,3.58,0.249,32.547,1208.942,0.206,1.041,6,1.078,1.75
5091.102,0.152,2.026,0.338,0.477,9.924,2404.001,0.284,3.783,0.249,35.297,1201.783,0.199,1.359,3,0.912,1.7
5783.87,0.149,1.987,0.337,0.477,9.924,2404.102,0.295,3.6,0.245,35.382,1424.256,0.05,1.964,1,0.668,1.45
5086.105,0.156,2.026,0.338,0.477,9.924,2629.652,0.284,3.783,0.249,32.609,1200.677,0.2,1.192,5,0.99,1.7
5099.768,0.152,1.585,0.345,0.48,9.977,2652.121,0.294,3.582,0.257,32.547,1208.942,0.208,0.965,5,1.124,1.75
5798.023,0.143,2.077,0.365,0.517,9.971,2549.095,0.314,3.565,0.247,35.631,1578.818,0.06,1.835,2,0.715,1.45
4680.677,0.14,1.6,0.369,0.466,10.509,2688.219,0.313,3.479,0.255,32.231,1230.937,0.2,0.779,9,1.219,1.8
4754.155,0.143,1.12,0.343,0.518,10.006,2638.484,0.29,1.074,0.249,35.366,1232.434,0.693,-3.32,5,0,0
5802.956,0.143,1.341,0.351,0.484,10.004,2651.829,0.312,3.612,0.247,35.462,1228.829,0.33,0.881,3,1.178,1.75
4806.706,0.143,1.317,0.364,0.518,10.122,2635,0.313,1.22,0.255,35.459,1224.713,0.651,-2.655,5,0,0
5822.329,0.143,1.114,0.364,0.499,9.975,2688.981,0.314,3.379,0.254,32.151,1231.835,0.443,0.799,5,1.245,1.9
4787.121,0.146,1.233,0.351,0.53,9.844,2671.617,0.357,1.152,0.247,35.63,1277.335,0.671,-2.901,7,0,0
4585.925,0.143,1.316,0.241,0.513,9.988,2634.014,0.29,1.091,0.248,35.634,1239.704,0.688,-3.162,6,0,0
5854.138,0.143,1.827,0.364,0.482,9.851,2568.637,0.304,3.612,0.246,35.464,1372.463,0.087,1.734,4,0.753,1.55
4572.916,0.143,1.12,0.343,0.518,10.02,2638.783,0.29,1.801,0.251,32.292,1224.917,0.485,-1.545,6,1.678,1.95
4616.368,0.143,1.119,0.364,0.483,9.972,2688.981,0.314,1.707,0.251,32.151,1231.469,0.512,-2.047,6,0,0
4842.445,0.143,2.077,0.369,0.466,10.509,2688.219,0.305,3.297,0.25,35.06,1231.298,0.179,1.024,8,1.076,1.8
4680.677,0.14,1.6,0.369,0.466,9.974,2688.216,0.313,3.562,0.246,32.23,1230.937,0.2,0.795,8,1.214,1.8
4585.925,0.143,1.119,0.364,0.481,10.088,2688.981,0.306,1.727,0.251,32.151,1227.618,0.507,-1.811,6,0,0
4581.753,0.146,1.593,0.24,0.499,9.971,2569.565,0.316,3.402,0.246,35.638,1221.304,0.314,0.82,5,1.191,1.85
4585.467,0.143,1.555,0.353,0.483,10.142,2692.885,0.336,3.409,0.246,32.313,1228.616,0.223,0.802,6,1.213,1.85
4787.121,0.146,1.233,0.351,0.511,9.844,2671.617,0.357,1.152,0.247,35.63,1277.335,0.671,-2.785,6,0,0
4593.358,0.143,1.12,0.351,0.518,10.006,2638.484,0.312,1.093,0.249,35.53,1226.385,0.688,-3.033,5,0,0
4684.925,0.156,1.6,0.364,0.466,9.973,2660.944,0.295,3.495,0.25,32.35,1230.912,0.2,0.855,6,1.181,1.85
5804.082,0.143,1.83,0.364,0.518,9.851,2568.637,0.304,3.612,0.247,35.464,1359.895,0.093,1.738,3,0.748,1.55
4782.082,0.143,1.744,0.351,0.511,10.077,2572.425,0.356,3.588,0.247,35.63,1292.109,0.187,1.189,5,1.008,1.7
5784.618,0.143,1.727,0.353,0.518,10.093,2562.375,0.306,3.569,0.246,35.648,1310.573,0.136,1.632,3,0.797,1.6
4680.677,0.143,1.724,0.377,0.455,10.093,2689.2,0.313,3.479,0.246,32.231,1230.937,0.193,0.935,7,1.127,1.75
4783.549,0.143,1.724,0.377,0.481,10.093,2689.2,0.314,3.479,0.246,32.234,1225.125,0.183,1.123,6,1.035,1.75
5810.121,0.144,1.831,0.35,0.517,10.122,2696.125,0.292,3.581,0.248,35.642,1278.134,0.148,1.455,3,0.87,1.6
4787.121,0.151,2.045,0.351,0.517,10.005,2671.617,0.314,3.521,0.249,35.23,1279.868,0.175,1.249,4,0.963,1.7
4829.641,0.143,1.844,0.364,0.518,10.019,2562.081,0.298,3.496,0.241,35.628,1211.854,0.192,0.954,5,1.128,1.75
5825.218,0.149,1.694,0.353,0.525,10.45,2686.729,0.335,3.406,0.24,32.205,1221.194,0.186,1.002,8,1.103,1.8
4842.445,0.143,2.077,0.369,0.466,10.509,2688.219,0.304,3.48,0.247,35.06,1231.298,0.179,1.108,7,1.04,1.75
5808.41,0.143,2.057,0.351,0.518,10.09,2572.425,0.306,3.599,0.247,35.63,1310.893,0.126,1.668,2,0.773,1.55
4837.674,0.143,1.835,0.364,0.492,9.821,2566.034,0.304,3.61,0.247,35.754,1373.082,0.166,1.23,6,0.979,1.65
4805.025,0.143,2.055,0.354,0.518,10.016,2694.116,0.295,3.496,0.249,35.573,1232.384,0.178,1.398,3,0.897,1.65
4676.015,0.143,1.6,0.367,0.467,9.974,2699.449,0.313,3.562,0.246,32.23,1233.712,0.2,0.814,7,1.201,1.8
5804.082,0.143,1.835,0.364,0.518,9.852,2568.637,0.306,3.612,0.247,31.896,1342.667,0.105,1.286,4,0.931,1.7
5804.269,0.145,1.83,0.364,0.518,9.851,2568.637,0.304,3.598,0.247,35.464,1366.475,0.089,1.799,3,0.729,1.55
5801.822,0.144,1.478,0.364,0.522,10.075,2686.33,0.305,3.569,0.247,35.628,1229.895,0.261,1.08,3,1.053,1.7
5822.215,0.143,1.835,0.351,0.482,9.945,2568.637,0.304,3.539,0.247,35.335,1324.521,0.117,1.725,3,0.754,1.55
5825.665,0.143,1.119,0.364,0.49,9.972,2688.909,0.311,1.762,0.251,32.16,1263.35,0.497,-1.52,5,0,0
5799.793,0.144,1.12,0.343,0.518,10.006,2638.491,0.295,1.102,0.249,35.366,1235.379,0.685,-2.807,4,0,0
6182.449,0.143,1.827,0.364,0.482,10.004,2568.637,0.296,3.488,0.246,35.464,1361.721,0.092,1.651,4,0.785,1.6
4805.025,0.143,2.055,0.354,0.518,10.019,2665.545,0.295,3.496,0.249,35.575,1232.245,0.179,1.313,3,0.944,1.7
5809.248,0.143,2.051,0.351,0.485,10.005,2565.63,0.323,3.537,0.252,35.643,1276.361,0.149,1.622,2,0.801,1.55
5854.448,0.143,1.831,0.364,0.482,9.851,2568.637,0.304,3.612,0.247,35.708,1372.426,0.085,1.783,4,0.738,1.55
5836.24,0.144,1.827,0.364,0.492,9.741,2566.034,0.304,3.581,0.246,35.733,1373.119,0.087,1.623,6,0.799,1.6
4680.677,0.138,1.736,0.369,0.466,9.982,2688.219,0.313,3.562,0.246,32.23,1230.937,0.193,0.88,8,1.164,1.8
5769.361,0.111,1.029,0.359,0.434,9.851,2664.764,0.328,1.045,0.24,32.454,1200.578,0.701,-3.907,10,0,0
5775.425,0.151,2.041,0.343,0.516,9.851,2409.681,0.3,3.483,0.254,32.595,1246.449,0.169,1.573,2,0.806,1.65
4712.754,0.189,2.048,0.361,0.431,10.126,2671.954,0.335,3.384,0.243,31.711,1202.053,0.26,0.687,8,1.296,2
5796.247,0.151,1.165,0.343,0.517,9.876,2676.192,0.299,3.423,0.241,31.72,1200.46,0.417,0.262,5,1.826,2.4
5795.507,0.151,1.029,0.36,0.516,9.875,2392.303,0.29,1.059,0.244,32.581,1201.219,0.697,-2.657,4,0,0
5775.592,0.151,1.029,0.344,0.516,10.059,2693.529,0.315,1.138,0.254,32.594,1200.565,0.675,-3.79,5,0,0
5794.559,0.151,1.032,0.341,0.516,9.869,2416.112,0.291,3.426,0.25,32.941,1244.457,0.484,0.892,3,1.18,1.8
5434.254,0.107,1.039,0.344,0.518,9.943,2664.793,0.292,1.32,0.243,32.396,1218.694,0.623,-3.001,7,0,0
5934.327,0.103,1.029,0.36,0.434,9.849,2682.705,0.29,1.458,0.244,32.199,1206.092,0.583,-3.236,8,0,0
5320.571,0.152,1.987,0.342,0.517,9.664,2594.465,0.293,3.348,0.242,32.442,1366.7,0.089,1.486,7,0.85,1.65
5775.592,0.151,1.022,0.342,0.516,10.053,2692.571,0.293,1.141,0.241,32.594,1201.069,0.674,-3.887,6,0,0
5317.671,0.151,1.986,0.36,0.517,10.086,2595.241,0.293,3.454,0.242,32.213,1384.012,0.093,1.39,5,0.881,1.6
5285.041,0.142,2.046,0.344,0.433,10.141,2665.827,0.292,3.526,0.243,31.988,1206.18,0.196,0.726,6,1.234,1.9
5798.59,0.151,1.07,0.36,0.516,9.968,2416.619,0.298,3.447,0.25,31.712,1325.851,0.465,1.098,3,1.071,1.75
5775.433,0.146,1.032,0.343,0.516,10.063,2694.888,0.293,1.537,0.253,32.594,1200.061,0.561,-2.498,5,0,0
5792.575,0.111,1.029,0.342,0.485,10.065,2665.167,0.314,1.32,0.253,32.388,1218.694,0.623,-2.996,6,0,0
5775.801,0.151,1.148,0.344,0.509,9.851,2405.639,0.301,3.412,0.244,32.204,1245.898,0.426,1.138,3,1.036,1.7
5796.247,0.15,1.03,0.343,0.517,9.876,2673.892,0.321,1.168,0.248,31.72,1200.57,0.666,-3.434,5,0,0
5343.595,0.157,1.838,0.36,0.521,9.862,2671.883,0.298,3.407,0.25,31.96,1328.604,0.114,1.321,5,0.926,1.65
5795.507,0.146,1.028,0.36,0.518,9.878,2403.341,0.299,1.225,0.244,32.583,1266.646,0.65,-2.55,4,0,0
4777.096,0.152,1.958,0.345,0.426,10.081,2671.669,0.293,3.455,0.249,32.187,1236.63,0.176,0.974,5,1.103,1.75
5782.497,0.151,2.02,0.344,0.52,10.076,2422.062,0.3,3.41,0.249,32.389,1255.242,0.163,1.408,3,0.877,1.65
5434.254,0.144,1.04,0.344,0.512,9.924,2672.998,0.315,1.218,0.248,32.911,1200.186,0.652,-3.29,6,0,0
4777.096,0.153,2.048,0.345,0.426,10.081,2671.669,0.293,3.399,0.243,32.188,1213.975,0.191,0.846,5,1.176,1.8
5324.578,0.152,2.053,0.36,0.519,9.876,2671.883,0.299,3.407,0.25,31.708,1278.583,0.148,1.319,4,0.923,1.7
5775.792,0.151,1.165,0.362,0.517,9.876,2691.846,0.293,3.423,0.244,32.207,1200.062,0.417,0.814,4,1.245,1.85
5292.976,0.156,1.933,0.344,0.517,10.062,2672.203,0.316,3.453,0.243,32.487,1208.103,0.195,0.842,4,1.184,1.8
5325.008,0.152,2.034,0.36,0.431,10.124,2671.883,0.3,3.407,0.25,32.392,1277.555,0.148,1.004,5,1.081,1.75
5775.591,0.146,1.038,0.343,0.507,10.064,2684.462,0.285,1.656,0.247,32.583,1203.093,0.527,-2.145,5,0,0
5775.595,0.146,2.066,0.343,0.516,10.054,2414.076,0.31,3.526,0.25,32.626,1202.779,0.198,1.565,2,0.809,1.7
5317.671,0.151,1.986,0.361,0.517,10.085,2595.241,0.306,3.454,0.247,32.583,1382.127,0.083,1.49,4,0.841,1.6
5343.595,0.154,2.048,0.36,0.431,9.862,2671.883,0.293,3.407,0.25,31.983,1328.604,0.138,1.235,5,0.956,1.7
5795.507,0.151,1.029,0.36,0.516,9.875,2392.303,0.29,1.53,0.244,32.581,1200.06,0.563,-1.615,4,0,0
5653.068,0.151,1.095,0.343,0.517,9.875,2676.172,0.315,1.769,0.243,31.861,1201.832,0.495,-1.795,6,0,0
5343.822,0.146,2.065,0.343,0.517,10.055,2409.554,0.298,3.407,0.25,31.96,1330.458,0.113,1.607,3,0.802,1.6
5775.278,0.146,2.066,0.34,0.516,9.902,2414.076,0.31,3.526,0.25,33.349,1519.016,0.061,1.743,2,0.761,1.55
6054.824,0.145,2.066,0.359,0.52,9.915,2417.791,0.308,3.633,0.237,33.394,1539.031,0.059,2.024,6,0.638,1.45
5795.199,0.151,1.026,0.36,0.516,9.874,2416.619,0.309,1.73,0.257,31.734,1203.379,0.506,0.567,4,1.503,2.15
5795.199,0.151,1.028,0.36,0.516,9.874,2416.619,0.308,1.724,0.257,31.759,1203.299,0.507,0.346,4,1.778,2.35
5795.507,0.151,1.166,0.36,0.505,10.049,2392.303,0.29,3.492,0.244,32.581,1200.06,0.417,1.178,3,1.023,1.8
5775.591,0.146,1.039,0.343,0.496,10.082,2695.324,0.288,1.173,0.247,32.583,1200.375,0.665,-3.37,5,0,0
5795.507,0.151,1.026,0.36,0.516,9.875,2392.303,0.29,1.534,0.244,33.132,1203.378,0.562,0.142,4,1.919,2.25
4712.754,0.186,2.048,0.36,0.434,10.126,2671.954,0.335,3.452,0.243,31.711,1202.053,0.24,0.725,7,1.244,1.8
6056.061,0.145,2.066,0.332,0.52,9.921,2414.076,0.308,3.632,0.25,33.395,1496.498,0.059,2.231,4,0.568,1.4
5775.661,0.157,1.039,0.364,0.518,9.943,2695.389,0.284,1.689,0.243,31.887,1200.28,0.517,-2.018,5,0,0
5776.097,0.146,1.032,0.36,0.524,10.063,2694.888,0.29,1.537,0.253,32.594,1206.172,0.561,-2.542,6,0,0
5343.822,0.146,2.065,0.344,0.517,9.962,2691.458,0.298,3.407,0.25,31.96,1330.458,0.12,1.435,4,0.868,1.65
5072.082,0.155,2.038,0.365,0.477,10.052,2649.417,0.296,3.544,0.246,35.476,1313.639,0.126,1.264,3,0.962,1.7
5076.89,0.155,1.165,0.329,0.491,9.812,2628.974,0.244,1.831,0.248,31.825,1238.738,0.477,-1.172,9,0,0
5075.125,0.126,1.002,0.365,0.495,9.813,2628.739,0.406,1.136,0.21,35.49,1215.727,0.675,-3.85,9,0,0
5018.378,0.126,1.002,0.365,0.494,10.033,2628.739,0.379,1.136,0.21,35.49,1215.727,0.675,-3.594,8,0,0
6142.458,0.155,1.964,0.364,0.49,9.644,2559.041,0.302,3.534,0.258,35.283,1437.775,0.064,2.004,6,0.649,1.45
5075.06,0.156,1.584,0.365,0.487,11.071,2651.907,0.285,3.519,0.246,31.963,1211.219,0.208,0.828,6,1.194,1.8
5147.495,0.155,1.03,0.348,0.479,10.044,2694.096,0.293,1.275,0.247,31.9,1219.957,0.636,-3.248,6,0,0
5048.948,0.154,1.237,0.365,0.493,11.041,2663.653,0.295,3.519,0.245,31.754,1211.219,0.381,0.809,6,1.217,1.8
5018.378,0.157,2.028,0.365,0.49,10.033,2628.739,0.289,1.136,0.247,35.49,1201.524,0.675,-2.32,4,0,0
5267.75,0.147,1.001,0.364,0.49,10.044,2628.739,0.296,1.152,0.25,35.539,1219.25,0.671,-3.569,5,0,0
6134.114,0.139,2.038,0.347,0.49,9.902,2574.099,0.302,3.518,0.248,35.461,1437.775,0.073,1.667,4,0.776,1.55
5094.772,0.154,1.165,0.365,0.505,10.267,2673.359,0.295,1.902,0.246,31.92,1232.019,0.457,-0.543,7,1.632,1.95
